subj,is.analysis.group,roi,model,y,param,coef,beta,partr
160830,TRUE,anat_aud,tdi,r,distractor,0.00108399882238689,0.00517643662601796,0.0050897641667442
160830,TRUE,anat_aud,tdi,r,incongruency,0.0280943857859977,0.166858848846644,0.166861148012306
161832,TRUE,anat_aud,tdi,r,target,-0.0100583702465153,-0.0493195207720034,-0.047785241883725
161832,TRUE,anat_aud,tdi,r,distractor,-0.00344350764194919,-0.0168846584996706,-0.0163759079719159
161832,TRUE,anat_aud,tdi,r,incongruency,-0.0127349312055286,-0.0776632290785487,-0.0774720204602041
165032,TRUE,anat_aud,tdi,r,target,0.0352427858806787,0.121605755984172,0.121081261464196
165032,TRUE,anat_aud,tdi,r,distractor,-0.00827875601380144,-0.0285659705528212,-0.0286418238716724
165032,TRUE,anat_aud,tdi,r,incongruency,0.0556556674049745,0.238847613329752,0.239907583817734
171330,TRUE,anat_aud,tdi,r,target,-0.00496520540025756,-0.0294191478648643,-0.0286929942139253
171330,TRUE,anat_aud,tdi,r,distractor,-0.00992807165566973,-0.058824436152423,-0.0573017951636826
171330,TRUE,anat_aud,tdi,r,incongruency,0.0165486892217515,0.121950639056044,0.121822429649234
178243,TRUE,anat_aud,tdi,r,target,0.00160896379911273,0.112126583690472,0.10930472288386
178243,TRUE,anat_aud,tdi,r,distractor,0.000198298945246179,0.013819194249215,0.0135513690475758
178243,TRUE,anat_aud,tdi,r,incongruency,-0.00144975805600107,-0.125656644525972,-0.126098676746235
178647,FALSE,anat_aud,tdi,r,target,-0.00404428179447761,-0.0234506251744558,-0.0234650201480832
178647,FALSE,anat_aud,tdi,r,distractor,-0.0109499846101721,-0.0634930990985432,-0.0634216350286588
178647,FALSE,anat_aud,tdi,r,incongruency,-0.035766135172017,-0.257936403834789,-0.257327907917604
178950,TRUE,anat_aud,tdi,r,target,0.0052049956045729,0.21200490845241,0.206426108635167
178950,TRUE,anat_aud,tdi,r,distractor,0.00415659057510098,0.169302276369703,0.166134482961971
178950,TRUE,anat_aud,tdi,r,incongruency,0.00125617552566281,0.0636360899390562,0.0651806885449392
182436,TRUE,anat_aud,tdi,r,target,-0.0040041135948086,-0.0533117668816907,-0.051652368886653
182436,TRUE,anat_aud,tdi,r,distractor,-0.00339061856653872,-0.0451435410919383,-0.0437549085913402
182436,TRUE,anat_aud,tdi,r,incongruency,-0.00435454128100533,-0.0721085410909283,-0.0719733186859065
197449,TRUE,anat_aud,tdi,r,target,0.0028017572378158,0.0290732111633475,0.0283178716137736
197449,TRUE,anat_aud,tdi,r,distractor,-0.0109295996365194,-0.113414022412268,-0.109843063385828
197449,TRUE,anat_aud,tdi,r,incongruency,0.00261181772871564,0.0337079992762166,0.0338603148680885
203418,TRUE,anat_aud,tdi,r,target,0.00117632338287273,0.0522030120399963,0.0512109139409121
203418,TRUE,anat_aud,tdi,r,distractor,-0.000745100375950945,-0.0330661486995013,-0.0324632386540995
203418,TRUE,anat_aud,tdi,r,incongruency,0.00303814218830036,0.167688985645301,0.167504799265158
204319,TRUE,anat_aud,tdi,r,target,-0.00142462017437424,-0.00649315531232863,-0.00628761911618025
204319,TRUE,anat_aud,tdi,r,distractor,0.0132852470437045,0.0605516993014075,0.058535595465757
204319,TRUE,anat_aud,tdi,r,incongruency,0.00467717040647725,0.0265135270050386,0.0264740018281795
233326,FALSE,anat_aud,tdi,r,target,0.00372776292416101,0.0334646929870294,0.0327100813178217
233326,FALSE,anat_aud,tdi,r,distractor,-0.000272034628841184,-0.00244209610997592,-0.00238829930867436
233326,FALSE,anat_aud,tdi,r,incongruency,-0.013374422759125,-0.14932798940982,-0.148957166573547
300618,TRUE,anat_aud,tdi,r,target,0.0153793364856614,0.163721672260135,0.163035809189269
300618,TRUE,anat_aud,tdi,r,distractor,-0.00410495913286962,-0.0436995948700114,-0.0440638289535275
300618,TRUE,anat_aud,tdi,r,incongruency,0.0175708786561233,0.232642824923542,0.235398113681897
317332,TRUE,anat_aud,tdi,r,target,0.000184601118482774,0.00241052335650519,0.00233488046006728
317332,TRUE,anat_aud,tdi,r,distractor,-0.00156928369456424,-0.0204917230719957,-0.0198448324065237
317332,TRUE,anat_aud,tdi,r,incongruency,-0.00420650306208968,-0.0683165357267525,-0.068098305676304
346945,TRUE,anat_aud,tdi,r,target,0.00287647937892291,0.0807644112879256,0.0783200726312473
346945,TRUE,anat_aud,tdi,r,distractor,0.000551153651437898,0.0154750284370958,0.0150512094105569
346945,TRUE,anat_aud,tdi,r,incongruency,-0.00229989058284793,-0.0803144245579629,-0.0803234708310174
352738,TRUE,anat_aud,tdi,r,target,-0.00733331891057147,-0.0271021459744084,-0.0282806910652721
352738,TRUE,anat_aud,tdi,r,distractor,-0.00411846633846914,-0.0152208402848772,-0.0158870731434244
352738,TRUE,anat_aud,tdi,r,incongruency,0.0816833524978553,0.375460515825487,0.3748143418396
393550,FALSE,anat_aud,tdi,r,target,0.000806047717353856,0.0259363048572934,0.0257655858608794
393550,FALSE,anat_aud,tdi,r,distractor,0.000379653762469494,0.0122161697274646,0.0121388957737535
393550,FALSE,anat_aud,tdi,r,incongruency,-0.00575932815709183,-0.230487185514115,-0.229928939915439
448347,TRUE,anat_aud,tdi,r,target,0.0407973501635944,0.146796254797196,0.14299397636261
448347,TRUE,anat_aud,tdi,r,distractor,0.016002685145784,0.0575805594402566,0.0565807179784239
448347,TRUE,anat_aud,tdi,r,incongruency,0.0303231905348439,0.135701773848131,0.136476233212444
