subj,is.analysis.group,roi,param,beta
873968,TRUE,cingulooperc_L,target,0.0772903128934495
877168,TRUE,cingulooperc_L,target,0.100685031335229
DMCC1328342,FALSE,cingulooperc_L,target,0.132545779251477
DMCC1596165,FALSE,cingulooperc_L,target,-0.119543606318758
DMCC1971064,TRUE,cingulooperc_L,target,-0.0185514727929146
DMCC2442951,TRUE,cingulooperc_L,target,0.0297905509633549
DMCC2803654,FALSE,cingulooperc_L,target,0.119848064328564
DMCC2834766,FALSE,cingulooperc_L,target,-0.0294695776648151
DMCC3062542,TRUE,cingulooperc_L,target,0.111638480804544
DMCC4191255,FALSE,cingulooperc_L,target,0.0439280564849956
DMCC4260551,FALSE,cingulooperc_L,target,-0.0708701963071367
DMCC4854075,TRUE,cingulooperc_L,target,0.082337439749507
DMCC5009144,TRUE,cingulooperc_L,target,-0.0240613795112511
DMCC5195268,FALSE,cingulooperc_L,target,0.153798888063566
DMCC5775387,FALSE,cingulooperc_L,target,0.0115132184509038
DMCC6371570,FALSE,cingulooperc_L,target,-0.0182420828533392
DMCC6418065,TRUE,cingulooperc_L,target,0.0697974128711527
DMCC6484785,TRUE,cingulooperc_L,target,0.0835160681716202
DMCC6661074,TRUE,cingulooperc_L,target,0.0332051362413001
DMCC6671683,TRUE,cingulooperc_L,target,0.0220927581546427
DMCC6705371,FALSE,cingulooperc_L,target,-0.0174319018687997
DMCC6721369,TRUE,cingulooperc_L,target,0.0056437496036909
DMCC6904377,FALSE,cingulooperc_L,target,-0.0126726365251701
DMCC7297690,TRUE,cingulooperc_L,target,0.0375609206710937
DMCC7921988,TRUE,cingulooperc_L,target,0.0530807599754257
DMCC8033964,TRUE,cingulooperc_L,target,0.197086046220627
DMCC8050964,TRUE,cingulooperc_L,target,0.0921414558371709
DMCC8078683,FALSE,cingulooperc_L,target,0.073770562325494
DMCC9441378,TRUE,cingulooperc_L,target,-0.017430861632501
DMCC9478705,TRUE,cingulooperc_L,target,-0.0992664340261616
DMCC9953810,TRUE,cingulooperc_L,target,-0.0342731208473007
107321,TRUE,cinguloparietal_L,target,0.126757818385529
115825,FALSE,cinguloparietal_L,target,0.0645958074297308
123117,TRUE,cinguloparietal_L,target,0.0325494296794778
130114,TRUE,cinguloparietal_L,target,0.117065112253365
130518,FALSE,cinguloparietal_L,target,0.0800715992093956
132017,TRUE,cinguloparietal_L,target,0.0228089264331003
138837,TRUE,cinguloparietal_L,target,0.0968771304240349
141422,TRUE,cinguloparietal_L,target,0.0627094415907337
150423,TRUE,cinguloparietal_L,target,-0.0116094195051403
158136,TRUE,cinguloparietal_L,target,-0.00665892133843474
160830,TRUE,cinguloparietal_L,target,-0.0995872500415968
161832,TRUE,cinguloparietal_L,target,0.0309607327354053
165032,TRUE,cinguloparietal_L,target,0.225342354749993
171330,TRUE,cinguloparietal_L,target,0.0234960792755969
178243,TRUE,cinguloparietal_L,target,-0.0985539830915628
178647,FALSE,cinguloparietal_L,target,-0.0538861173623491
178950,TRUE,cinguloparietal_L,target,0.152474256689413
182436,TRUE,cinguloparietal_L,target,0.0950887873676754
197449,TRUE,cinguloparietal_L,target,0.0053757891346318
203418,TRUE,cinguloparietal_L,target,-0.0184812783985939
204319,TRUE,cinguloparietal_L,target,-0.0110306559617263
233326,FALSE,cinguloparietal_L,target,0.0652813371888245
300618,TRUE,cinguloparietal_L,target,-0.0617872519960981
317332,TRUE,cinguloparietal_L,target,0.0868429402337904
346945,TRUE,cinguloparietal_L,target,0.136370528673611
352738,TRUE,cinguloparietal_L,target,-0.0246303885030494
393550,FALSE,cinguloparietal_L,target,0.091395458690092
448347,TRUE,cinguloparietal_L,target,0.183905069880267
580650,TRUE,cinguloparietal_L,target,-0.0255616079723928
594156,TRUE,cinguloparietal_L,target,-0.0906987507097359
601127,TRUE,cinguloparietal_L,target,0.00307458309825614
765864,TRUE,cinguloparietal_L,target,0.115040447633614
814649,TRUE,cinguloparietal_L,target,0.0190444262530364
843151,TRUE,cinguloparietal_L,target,0.122817564835624
849971,TRUE,cinguloparietal_L,target,0.157096815600801
873968,TRUE,cinguloparietal_L,target,-0.0670004040350024
877168,TRUE,cinguloparietal_L,target,-0.0141901602533098
DMCC1328342,FALSE,cinguloparietal_L,target,0.0541152504592222
DMCC1596165,FALSE,cinguloparietal_L,target,-0.0901657801484403
DMCC1971064,TRUE,cinguloparietal_L,target,-0.0115491513245281
DMCC2442951,TRUE,cinguloparietal_L,target,-0.0533375436982848
DMCC2803654,FALSE,cinguloparietal_L,target,0.0453330429911631
DMCC2834766,FALSE,cinguloparietal_L,target,-0.15474333262
DMCC3062542,TRUE,cinguloparietal_L,target,0.00398906273616762
DMCC4191255,FALSE,cinguloparietal_L,target,0.006273473384764
DMCC4260551,FALSE,cinguloparietal_L,target,0.14781873298892
DMCC4854075,TRUE,cinguloparietal_L,target,-0.0417157838634855
DMCC5009144,TRUE,cinguloparietal_L,target,-0.0432274538594001
DMCC5195268,FALSE,cinguloparietal_L,target,0.0964234291689843
DMCC5775387,FALSE,cinguloparietal_L,target,-0.0279280180969528
DMCC6371570,FALSE,cinguloparietal_L,target,-0.0791886007494947
DMCC6418065,TRUE,cinguloparietal_L,target,0.0672232125631912
DMCC6484785,TRUE,cinguloparietal_L,target,0.0476275638830122
DMCC6661074,TRUE,cinguloparietal_L,target,0.0607673355459725
DMCC6671683,TRUE,cinguloparietal_L,target,0.0835308525444946
DMCC6705371,FALSE,cinguloparietal_L,target,-0.0413447975185181
DMCC6721369,TRUE,cinguloparietal_L,target,0.0410674510869047
DMCC6904377,FALSE,cinguloparietal_L,target,-0.0841181636716344
DMCC7297690,TRUE,cinguloparietal_L,target,-0.00222200289836241
DMCC7921988,TRUE,cinguloparietal_L,target,0.0965924366395516
DMCC8033964,TRUE,cinguloparietal_L,target,0.195956283329519
DMCC8050964,TRUE,cinguloparietal_L,target,0.0123997200228667
DMCC8078683,FALSE,cinguloparietal_L,target,-0.0960899244330335
DMCC9441378,TRUE,cinguloparietal_L,target,-0.090278552159176
DMCC9478705,TRUE,cinguloparietal_L,target,0.120519812501032
DMCC9953810,TRUE,cinguloparietal_L,target,-0.0392759035716281
107321,TRUE,default_L,target,-0.00156076675081838
115825,FALSE,default_L,target,-0.0434359551196262
123117,TRUE,default_L,target,0.0464619778263158
130114,TRUE,default_L,target,-0.0858429681787542
130518,FALSE,default_L,target,0.337426470840826
132017,TRUE,default_L,target,0.0605591063210139
138837,TRUE,default_L,target,0.0424690580149691
141422,TRUE,default_L,target,0.0163268516755203
150423,TRUE,default_L,target,0.0390655593290765
158136,TRUE,default_L,target,0.0241448798600702
160830,TRUE,default_L,target,0.16841625275166
161832,TRUE,default_L,target,0.0134379134000694
165032,TRUE,default_L,target,0.0211143418591413
171330,TRUE,default_L,target,-0.0545420387640211
178243,TRUE,default_L,target,0.117280490839274
178647,FALSE,default_L,target,-0.0292911522958821
178950,TRUE,default_L,target,0.0938898636448926
182436,TRUE,default_L,target,-0.00482210722983117
197449,TRUE,default_L,target,0.0669303508016425
203418,TRUE,default_L,target,-0.131523788764487
204319,TRUE,default_L,target,0.0910217072823278
233326,FALSE,default_L,target,0.0934391937311008
300618,TRUE,default_L,target,0.0573530758448336
317332,TRUE,default_L,target,0.00412230405628888
346945,TRUE,default_L,target,0.032820867158189
352738,TRUE,default_L,target,-0.0932573562741802
393550,FALSE,default_L,target,0.00229812374874349
448347,TRUE,default_L,target,0.00113866559402067
580650,TRUE,default_L,target,0.0654006935557331
594156,TRUE,default_L,target,0.0485132158495115
601127,TRUE,default_L,target,0.0354011731293062
765864,TRUE,default_L,target,-0.00449887127686652
814649,TRUE,default_L,target,0.0495194111222482
843151,TRUE,default_L,target,0.0862741386616413
849971,TRUE,default_L,target,-0.0108100014435551
873968,TRUE,default_L,target,0.00695365594655007
877168,TRUE,default_L,target,0.326610911599805
DMCC1328342,FALSE,default_L,target,0.131191951943923
DMCC1596165,FALSE,default_L,target,-0.161692647268028
DMCC1971064,TRUE,default_L,target,0.115399091126455
DMCC2442951,TRUE,default_L,target,0.0128092200142194
DMCC2803654,FALSE,default_L,target,0.0275121468480598
DMCC2834766,FALSE,default_L,target,0.0482066887730802
DMCC3062542,TRUE,default_L,target,0.0442659436114821
DMCC4191255,FALSE,default_L,target,-0.051228003789552
DMCC4260551,FALSE,default_L,target,-0.0313685851400501
DMCC4854075,TRUE,default_L,target,-0.0241250617281851
DMCC5009144,TRUE,default_L,target,-0.0299978313240209
DMCC5195268,FALSE,default_L,target,0.204304153286524
DMCC5775387,FALSE,default_L,target,-0.037685511844704
DMCC6371570,FALSE,default_L,target,-0.0734473527844583
DMCC6418065,TRUE,default_L,target,-0.0456823168197166
DMCC6484785,TRUE,default_L,target,0.157915988866101
DMCC6661074,TRUE,default_L,target,-0.0856697664163701
DMCC6671683,TRUE,default_L,target,0.120226482661266
DMCC6705371,FALSE,default_L,target,0.161590689800871
DMCC6721369,TRUE,default_L,target,0.0180472779243245
DMCC6904377,FALSE,default_L,target,-0.088230006535041
DMCC7297690,TRUE,default_L,target,0.100052282654939
DMCC7921988,TRUE,default_L,target,0.0828735145101018
DMCC8033964,TRUE,default_L,target,0.0281535827383621
DMCC8050964,TRUE,default_L,target,-0.0481185735965955
DMCC8078683,FALSE,default_L,target,-0.0917244555877824
DMCC9441378,TRUE,default_L,target,-0.0329678841770875
DMCC9478705,TRUE,default_L,target,-0.0386003382793101
DMCC9953810,TRUE,default_L,target,-0.0482076681713011
107321,TRUE,dorsalattn_L,target,0.05913859230413
115825,FALSE,dorsalattn_L,target,-0.0218275326810725
123117,TRUE,dorsalattn_L,target,0.07415470308331
130114,TRUE,dorsalattn_L,target,-0.0138118571370897
130518,FALSE,dorsalattn_L,target,0.150972004205922
132017,TRUE,dorsalattn_L,target,0.031536466097582
138837,TRUE,dorsalattn_L,target,0.130505560642895
141422,TRUE,dorsalattn_L,target,0.0138304387150258
150423,TRUE,dorsalattn_L,target,-0.0258266876045486
158136,TRUE,dorsalattn_L,target,0.0445239385391613
160830,TRUE,dorsalattn_L,target,-0.00286563036171263
161832,TRUE,dorsalattn_L,target,0.131800448386652
165032,TRUE,dorsalattn_L,target,0.0117068304095617
171330,TRUE,dorsalattn_L,target,-0.000842764534507383
178243,TRUE,dorsalattn_L,target,-0.020886093251789
178647,FALSE,dorsalattn_L,target,-0.0397664765237902
178950,TRUE,dorsalattn_L,target,0.0611798606919675
182436,TRUE,dorsalattn_L,target,0.00680526189101054
197449,TRUE,dorsalattn_L,target,-0.12540743319203
203418,TRUE,dorsalattn_L,target,0.128358116283606
204319,TRUE,dorsalattn_L,target,0.046847722471735
233326,FALSE,dorsalattn_L,target,0.0147792745538177
300618,TRUE,dorsalattn_L,target,-0.0339720584156795
317332,TRUE,dorsalattn_L,target,0.0544724479554304
346945,TRUE,dorsalattn_L,target,0.120603461969484
352738,TRUE,dorsalattn_L,target,0.00153121301845848
393550,FALSE,dorsalattn_L,target,-0.00351939372383252
448347,TRUE,dorsalattn_L,target,0.157143513464818
580650,TRUE,dorsalattn_L,target,-0.00250395887366283
594156,TRUE,dorsalattn_L,target,0.0733983126724322
601127,TRUE,dorsalattn_L,target,0.0527864740277675
765864,TRUE,dorsalattn_L,target,0.0380426233887666
814649,TRUE,dorsalattn_L,target,0.0272658117403592
843151,TRUE,dorsalattn_L,target,0.177019729742138
849971,TRUE,dorsalattn_L,target,-0.0564780465334172
873968,TRUE,dorsalattn_L,target,0.00295695927065229
877168,TRUE,dorsalattn_L,target,0.0768268573773646
DMCC1328342,FALSE,dorsalattn_L,target,0.0202755050571571
DMCC1596165,FALSE,dorsalattn_L,target,-0.0533072555447819
DMCC1971064,TRUE,dorsalattn_L,target,-0.00554660791934408
DMCC2442951,TRUE,dorsalattn_L,target,0.0200985150106041
DMCC2803654,FALSE,dorsalattn_L,target,0.0990928090044393
DMCC2834766,FALSE,dorsalattn_L,target,0.0606717656098709
DMCC3062542,TRUE,dorsalattn_L,target,0.013181354703051
DMCC4191255,FALSE,dorsalattn_L,target,0.0136295910099818
DMCC4260551,FALSE,dorsalattn_L,target,-0.0306132338072954
DMCC4854075,TRUE,dorsalattn_L,target,0.044333661521231
DMCC5009144,TRUE,dorsalattn_L,target,-0.00908507593806577
DMCC5195268,FALSE,dorsalattn_L,target,0.0847653373666228
DMCC5775387,FALSE,dorsalattn_L,target,-0.0606566185008573
DMCC6371570,FALSE,dorsalattn_L,target,-0.103430643384179
DMCC6418065,TRUE,dorsalattn_L,target,0.0500304861374485
DMCC6484785,TRUE,dorsalattn_L,target,0.0209816441416053
DMCC6661074,TRUE,dorsalattn_L,target,-0.00152985703752129
DMCC6671683,TRUE,dorsalattn_L,target,0.020992780088677
DMCC6705371,FALSE,dorsalattn_L,target,-0.00389582630809206
