subj,is.analysis.group,roi,param,beta
178243,TRUE,V3_R,target,0.0918782926531175
178647,FALSE,V3_R,target,-0.104497071194718
178950,TRUE,V3_R,target,0.0752443452450161
182436,TRUE,V3_R,target,0.0314950018094754
197449,TRUE,V3_R,target,-0.116295726567999
203418,TRUE,V3_R,target,0.116091102782416
204319,TRUE,V3_R,target,-0.016436324020548
233326,FALSE,V3_R,target,0.13293725629322
300618,TRUE,V3_R,target,-0.0357702782156339
317332,TRUE,V3_R,target,0.0751070275412504
346945,TRUE,V3_R,target,0.027753647080004
352738,TRUE,V3_R,target,-0.00326971033848674
393550,FALSE,V3_R,target,-0.0178793112707183
448347,TRUE,V3_R,target,0.101403210211385
580650,TRUE,V3_R,target,-0.0642765492395487
594156,TRUE,V3_R,target,0.0231477585333604
601127,TRUE,V3_R,target,0.0329775221005953
765864,TRUE,V3_R,target,0.142750092641895
814649,TRUE,V3_R,target,0.0747016382810959
843151,TRUE,V3_R,target,0.026113703655314
849971,TRUE,V3_R,target,-0.121878744605921
873968,TRUE,V3_R,target,0.0809034678144922
877168,TRUE,V3_R,target,-0.0422755475769354
DMCC1328342,FALSE,V3_R,target,0.0229941256567894
DMCC1596165,FALSE,V3_R,target,-0.0840733218770853
DMCC1971064,TRUE,V3_R,target,0.0172069402417977
DMCC2442951,TRUE,V3_R,target,-0.0112817659237389
DMCC2803654,FALSE,V3_R,target,0.0805833713032171
DMCC2834766,FALSE,V3_R,target,0.0506514178920869
DMCC3062542,TRUE,V3_R,target,0.200882628243899
DMCC4191255,FALSE,V3_R,target,0.0693083355696927
DMCC4260551,FALSE,V3_R,target,0.0839881336846728
562345,TRUE,V3_R,target,-0.0275346664896048
DMCC5009144,TRUE,V3_R,target,0.0615713693416325
DMCC5195268,FALSE,V3_R,target,0.0185033705313391
DMCC5775387,FALSE,V3_R,target,-0.0477972155496189
DMCC6371570,FALSE,V3_R,target,-0.129385531560708
DMCC6418065,TRUE,V3_R,target,-0.0105809677509678
DMCC6484785,TRUE,V3_R,target,-0.0821967822376875
DMCC6661074,TRUE,V3_R,target,0.115778559812417
DMCC6671683,TRUE,V3_R,target,-0.0430606957568424
DMCC6705371,FALSE,V3_R,target,-0.00340549104542201
DMCC6721369,TRUE,V3_R,target,0.0538371844356467
DMCC6904377,FALSE,V3_R,target,-0.0267504047745916
DMCC7297690,TRUE,V3_R,target,0.0987065914478073
DMCC7921988,TRUE,V3_R,target,-0.0508350246871316
DMCC8033964,TRUE,V3_R,target,0.258924573594321
DMCC8050964,TRUE,V3_R,target,-0.0709809996827758
DMCC8078683,FALSE,V3_R,target,-0.0175708410051059
DMCC9441378,TRUE,V3_R,target,0.0494216793158778
DMCC9478705,TRUE,V3_R,target,0.0122880336910446
DMCC9953810,TRUE,V3_R,target,-0.0548122018319868
107321,TRUE,V4_R,target,0.0711190472690868
115825,FALSE,V4_R,target,0.0573176738711083
123117,TRUE,V4_R,target,0.0670108388611553
130114,TRUE,V4_R,target,-0.0140887407602787
130518,FALSE,V4_R,target,0.0629031121214646
132017,TRUE,V4_R,target,0.121187330882628
138837,TRUE,V4_R,target,0.0197604367649209
141422,TRUE,V4_R,target,-0.0527336419122165
150423,TRUE,V4_R,target,0.0486747137165509
158136,TRUE,V4_R,target,0.130451912460704
160830,TRUE,V4_R,target,-0.0784415086879367
161832,TRUE,V4_R,target,-0.0611018811111572
165032,TRUE,V4_R,target,0.0494162346728195
171330,TRUE,V4_R,target,0.00245831518474049
178243,TRUE,V4_R,target,-0.119636261402127
178647,FALSE,V4_R,target,0.0841886140369264
