subj,is.analysis.group,roi.hemi,roi,hemi,model,y,param,coef,beta
DMCC1328342,FALSE,VentralAttn_l,VentralAttn,l,tdclust,z,distractor,0.0145415906231502,0.0422600221644052
DMCC1328342,FALSE,VentralAttn_l,VentralAttn,l,tdclust,z,conclust,0.0441431202865364,0.157118188830686
DMCC1596165,FALSE,VentralAttn_l,VentralAttn,l,tdclust,z,target,-0.0568300824449829,-0.123261720688777
DMCC1596165,FALSE,VentralAttn_l,VentralAttn,l,tdclust,z,distractor,0.000404559204503779,0.000877469493659289
DMCC1596165,FALSE,VentralAttn_l,VentralAttn,l,tdclust,z,conclust,-0.049918169330418,-0.132603265561038
DMCC1971064,TRUE,VentralAttn_l,VentralAttn,l,tdclust,z,target,0.0138123097564805,0.0310170893996457
DMCC1971064,TRUE,VentralAttn_l,VentralAttn,l,tdclust,z,distractor,-0.00534798064291487,-0.0120094898415555
DMCC1971064,TRUE,VentralAttn_l,VentralAttn,l,tdclust,z,conclust,-0.0227020824999779,-0.062437579649243
DMCC2442951,TRUE,VentralAttn_l,VentralAttn,l,tdclust,z,target,-0.00406600603204108,-0.0131671961880617
DMCC2442951,TRUE,VentralAttn_l,VentralAttn,l,tdclust,z,distractor,-0.00462254869079594,-0.0149694823423618
DMCC2442951,TRUE,VentralAttn_l,VentralAttn,l,tdclust,z,conclust,0.0260265198441658,0.10322550528528
DMCC2803654,FALSE,VentralAttn_l,VentralAttn,l,tdclust,z,target,0.0482608712563554,0.0960274276934578
DMCC2803654,FALSE,VentralAttn_l,VentralAttn,l,tdclust,z,distractor,0.0409492540420425,0.0814790829352346
DMCC2803654,FALSE,VentralAttn_l,VentralAttn,l,tdclust,z,conclust,0.0454191793646601,0.110684052104819
DMCC2834766,FALSE,VentralAttn_l,VentralAttn,l,tdclust,z,target,0.0315517144381284,0.0915611242109281
DMCC2834766,FALSE,VentralAttn_l,VentralAttn,l,tdclust,z,distractor,0.0376879729990497,0.109368167102009
DMCC2834766,FALSE,VentralAttn_l,VentralAttn,l,tdclust,z,conclust,0.0207864285902596,0.0738777501228943
DMCC3062542,TRUE,VentralAttn_l,VentralAttn,l,tdclust,z,target,0.028488662081544,0.0810149449337308
DMCC3062542,TRUE,VentralAttn_l,VentralAttn,l,tdclust,z,distractor,-0.0117784264385496,-0.0334950292363247
DMCC3062542,TRUE,VentralAttn_l,VentralAttn,l,tdclust,z,conclust,-0.0182630245989142,-0.0636079531957192
DMCC4191255,FALSE,VentralAttn_l,VentralAttn,l,tdclust,z,target,-0.0249121693067401,-0.0423658825859968
DMCC4191255,FALSE,VentralAttn_l,VentralAttn,l,tdclust,z,distractor,-0.0339212515366414,-0.0576868173171335
DMCC4191255,FALSE,VentralAttn_l,VentralAttn,l,tdclust,z,conclust,0.0166147734345347,0.0346054709893954
DMCC4260551,FALSE,VentralAttn_l,VentralAttn,l,tdclust,z,target,0.00140929741176907,0.003393151324838
DMCC4260551,FALSE,VentralAttn_l,VentralAttn,l,tdclust,z,distractor,0.0468400707660018,0.112776371295295
DMCC4260551,FALSE,VentralAttn_l,VentralAttn,l,tdclust,z,conclust,0.102643890878488,0.302676922694563
DMCC4854075,TRUE,VentralAttn_l,VentralAttn,l,tdclust,z,target,0.0829114789508049,0.207963966594591
DMCC4854075,TRUE,VentralAttn_l,VentralAttn,l,tdclust,z,distractor,0.051413025806632,0.128957496798741
DMCC4854075,TRUE,VentralAttn_l,VentralAttn,l,tdclust,z,conclust,0.0406696489494651,0.124936542628188
DMCC5009144,TRUE,VentralAttn_l,VentralAttn,l,tdclust,z,target,-0.0370957561520058,-0.0891434938354303
DMCC5009144,TRUE,VentralAttn_l,VentralAttn,l,tdclust,z,distractor,-0.0565500531647812,-0.135893423900872
DMCC5009144,TRUE,VentralAttn_l,VentralAttn,l,tdclust,z,conclust,-0.0617784124619352,-0.181822572029913
DMCC5195268,FALSE,VentralAttn_l,VentralAttn,l,tdclust,z,target,0.0137843980924416,0.049868823028212
DMCC5195268,FALSE,VentralAttn_l,VentralAttn,l,tdclust,z,distractor,0.0165627575606324,0.0599202968538221
DMCC5195268,FALSE,VentralAttn_l,VentralAttn,l,tdclust,z,conclust,0.0219167754271718,0.0971099204855448
DMCC5775387,FALSE,VentralAttn_l,VentralAttn,l,tdclust,z,target,-0.0222261254429061,-0.0615349072247824
DMCC5775387,FALSE,VentralAttn_l,VentralAttn,l,tdclust,z,distractor,0.0172230111290372,0.0476833622971818
DMCC5775387,FALSE,VentralAttn_l,VentralAttn,l,tdclust,z,conclust,0.0352633037700409,0.119571152937426
DMCC6371570,FALSE,VentralAttn_l,VentralAttn,l,tdclust,z,target,-0.0369219384641308,-0.107846284445099
DMCC6371570,FALSE,VentralAttn_l,VentralAttn,l,tdclust,z,distractor,0.0117702833386317,0.0343801376022192
DMCC6371570,FALSE,VentralAttn_l,VentralAttn,l,tdclust,z,conclust,-0.0150869136780534,-0.0539717783439755
DMCC6418065,TRUE,VentralAttn_l,VentralAttn,l,tdclust,z,target,0.0323837184135083,0.0692834068241198
DMCC6418065,TRUE,VentralAttn_l,VentralAttn,l,tdclust,z,distractor,0.0327232828861306,0.0700098886690795
DMCC6418065,TRUE,VentralAttn_l,VentralAttn,l,tdclust,z,conclust,0.0455431417347785,0.119335906475375
DMCC6484785,TRUE,VentralAttn_l,VentralAttn,l,tdclust,z,target,0.0367754361908551,0.131900108366659
DMCC6484785,TRUE,VentralAttn_l,VentralAttn,l,tdclust,z,distractor,-0.00129403811666945,-0.00464124387086701
DMCC6484785,TRUE,VentralAttn_l,VentralAttn,l,tdclust,z,conclust,-0.0515237080575776,-0.226328924709501
DMCC6661074,TRUE,VentralAttn_l,VentralAttn,l,tdclust,z,target,-0.00919462032870869,-0.0302807749772183
DMCC6661074,TRUE,VentralAttn_l,VentralAttn,l,tdclust,z,distractor,-0.011678156984062,-0.0384598418576214
DMCC6661074,TRUE,VentralAttn_l,VentralAttn,l,tdclust,z,conclust,-0.0267238217107883,-0.107789729080587
DMCC6671683,TRUE,VentralAttn_l,VentralAttn,l,tdclust,z,target,0.0321979673250992,0.0714588201393467
DMCC6671683,TRUE,VentralAttn_l,VentralAttn,l,tdclust,z,distractor,0.0111768534184371,0.0248054403586322
DMCC6671683,TRUE,VentralAttn_l,VentralAttn,l,tdclust,z,conclust,-0.0166569243726196,-0.0452759768711625
DMCC6705371,FALSE,VentralAttn_l,VentralAttn,l,tdclust,z,target,0.0244736176169215,0.054009867556577
DMCC6705371,FALSE,VentralAttn_l,VentralAttn,l,tdclust,z,distractor,-0.0119087977478327,-0.0262810590238936
DMCC6705371,FALSE,VentralAttn_l,VentralAttn,l,tdclust,z,conclust,0.0671194504048762,0.181413233116238
DMCC6721369,TRUE,VentralAttn_l,VentralAttn,l,tdclust,z,target,0.0237929141899814,0.0734317044975484
DMCC6721369,TRUE,VentralAttn_l,VentralAttn,l,tdclust,z,distractor,0.016280698781803,0.0502468698206947
DMCC6721369,TRUE,VentralAttn_l,VentralAttn,l,tdclust,z,conclust,0.0450178162460722,0.17016334906466
DMCC6904377,FALSE,VentralAttn_l,VentralAttn,l,tdclust,z,target,0.0523863782115204,0.0674779217854645
DMCC6904377,FALSE,VentralAttn_l,VentralAttn,l,tdclust,z,distractor,0.014154625578465,0.0182323105794733
DMCC6904377,FALSE,VentralAttn_l,VentralAttn,l,tdclust,z,conclust,-0.0810775014097004,-0.12790552670379
DMCC7297690,TRUE,VentralAttn_l,VentralAttn,l,tdclust,z,target,0.0641374170998193,0.156900857662033
DMCC7297690,TRUE,VentralAttn_l,VentralAttn,l,tdclust,z,distractor,-0.0134331788781311,-0.0328618984426202
DMCC7297690,TRUE,VentralAttn_l,VentralAttn,l,tdclust,z,conclust,0.0401327749851678,0.120242686514082
DMCC7921988,TRUE,VentralAttn_l,VentralAttn,l,tdclust,z,target,0.0210028631358333,0.0483213444439817
DMCC7921988,TRUE,VentralAttn_l,VentralAttn,l,tdclust,z,distractor,0.0336373040597717,0.0773894371032708
DMCC7921988,TRUE,VentralAttn_l,VentralAttn,l,tdclust,z,conclust,0.0273321802284416,0.0770159030589543
DMCC8033964,TRUE,VentralAttn_l,VentralAttn,l,tdclust,z,target,0.0556858736261663,0.164741973619685
DMCC8033964,TRUE,VentralAttn_l,VentralAttn,l,tdclust,z,distractor,0.00697938684652683,0.0206479289787384
DMCC8033964,TRUE,VentralAttn_l,VentralAttn,l,tdclust,z,conclust,0.0381989992184076,0.138406613170357
DMCC8050964,TRUE,VentralAttn_l,VentralAttn,l,tdclust,z,target,-0.0271006564606222,-0.0660270036210095
DMCC8050964,TRUE,VentralAttn_l,VentralAttn,l,tdclust,z,distractor,-0.0390179227958014,-0.095061775845392
DMCC8050964,TRUE,VentralAttn_l,VentralAttn,l,tdclust,z,conclust,-0.0401360051318229,-0.119762692459738
DMCC8078683,FALSE,VentralAttn_l,VentralAttn,l,tdclust,z,target,-0.0281262383464812,-0.0741079270776244
DMCC8078683,FALSE,VentralAttn_l,VentralAttn,l,tdclust,z,distractor,-0.0361956522825154,-0.0953694812237586
DMCC8078683,FALSE,VentralAttn_l,VentralAttn,l,tdclust,z,conclust,-0.0636637856112059,-0.205442883321444
DMCC9441378,TRUE,VentralAttn_l,VentralAttn,l,tdclust,z,target,0.0158767561230418,0.0423961792746501
DMCC9441378,TRUE,VentralAttn_l,VentralAttn,l,tdclust,z,distractor,0.00224000964290407,0.00598156510445369
DMCC9441378,TRUE,VentralAttn_l,VentralAttn,l,tdclust,z,conclust,0.0840174387397418,0.274776769717838
DMCC9478705,TRUE,VentralAttn_l,VentralAttn,l,tdclust,z,target,0.0048036109977095,0.0108473997573059
DMCC9478705,TRUE,VentralAttn_l,VentralAttn,l,tdclust,z,distractor,-0.0178132901135573,-0.0402255467702851
DMCC9478705,TRUE,VentralAttn_l,VentralAttn,l,tdclust,z,conclust,0.0397569407659763,0.109955359606222
DMCC9953810,TRUE,VentralAttn_l,VentralAttn,l,tdclust,z,target,-0.00252005689919818,-0.00768365929739041
DMCC9953810,TRUE,VentralAttn_l,VentralAttn,l,tdclust,z,distractor,0.0176567205027785,0.0538353815327607
DMCC9953810,TRUE,VentralAttn_l,VentralAttn,l,tdclust,z,conclust,0.106883235120832,0.399128714055852
107321,TRUE,Visual_l,Visual,l,tdclust,z,target,0.0520046436220483,0.13418671822204
107321,TRUE,Visual_l,Visual,l,tdclust,z,distractor,0.0479516817951437,0.123728928133446
107321,TRUE,Visual_l,Visual,l,tdclust,z,conclust,-0.0271625221530549,-0.0858386996609476
115825,FALSE,Visual_l,Visual,l,tdclust,z,target,0.000544646485489566,0.00152250261163754
115825,FALSE,Visual_l,Visual,l,tdclust,z,distractor,0.0339080602847195,0.0947864563794011
115825,FALSE,Visual_l,Visual,l,tdclust,z,conclust,0.0231262906779497,0.079176253967282
123117,TRUE,Visual_l,Visual,l,tdclust,z,target,0.0515243170767958,0.101450131239321
123117,TRUE,Visual_l,Visual,l,tdclust,z,distractor,0.0373875244361436,0.0736151292428921
123117,TRUE,Visual_l,Visual,l,tdclust,z,conclust,-0.0513459227890793,-0.123820331368298
130114,TRUE,Visual_l,Visual,l,tdclust,z,target,0.00292627946625102,0.00795064978968489
130114,TRUE,Visual_l,Visual,l,tdclust,z,distractor,0.0519715622794916,0.141205819701291
130114,TRUE,Visual_l,Visual,l,tdclust,z,conclust,0.0178841611782255,0.0595115180975089
130518,FALSE,Visual_l,Visual,l,tdclust,z,target,0.0331584708252117,0.0845698715558641
130518,FALSE,Visual_l,Visual,l,tdclust,z,distractor,0.0227900639884801,0.0581255026631158
130518,FALSE,Visual_l,Visual,l,tdclust,z,conclust,-0.0267919199279527,-0.08368943640682
132017,TRUE,Visual_l,Visual,l,tdclust,z,target,-0.00157518340423325,-0.0035784812249088
132017,TRUE,Visual_l,Visual,l,tdclust,z,distractor,0.0291634948163597,0.0662532492233041
132017,TRUE,Visual_l,Visual,l,tdclust,z,conclust,-0.015586127652336,-0.0433662105254144
138837,TRUE,Visual_l,Visual,l,tdclust,z,target,0.063359761965841,0.241378475891746
138837,TRUE,Visual_l,Visual,l,tdclust,z,distractor,0.0448603927200598,0.170902365897635
138837,TRUE,Visual_l,Visual,l,tdclust,z,conclust,-0.00513599502626463,-0.0239637746961184
141422,TRUE,Visual_l,Visual,l,tdclust,z,target,0.0191177433938381,0.0324817606494748
141422,TRUE,Visual_l,Visual,l,tdclust,z,distractor,-0.0150039547405601,-0.0254922799536845
141422,TRUE,Visual_l,Visual,l,tdclust,z,conclust,0.0568327678718222,0.118262585888117
150423,TRUE,Visual_l,Visual,l,tdclust,z,target,0.0288638208343672,0.0775995736635538
150423,TRUE,Visual_l,Visual,l,tdclust,z,distractor,0.0812347797372847,0.218397429447743
150423,TRUE,Visual_l,Visual,l,tdclust,z,conclust,0.0551504039085943,0.181593308871508
158136,TRUE,Visual_l,Visual,l,tdclust,z,target,0.0242988861747027,0.0670886882406573
158136,TRUE,Visual_l,Visual,l,tdclust,z,distractor,0.0854994669045107,0.236062140406702
158136,TRUE,Visual_l,Visual,l,tdclust,z,conclust,-0.0161165356937272,-0.0544979614828829
160830,TRUE,Visual_l,Visual,l,tdclust,z,target,-0.0274242953604262,-0.0590522797786133
160830,TRUE,Visual_l,Visual,l,tdclust,z,distractor,0.00397787586066608,0.00856549403225904
160830,TRUE,Visual_l,Visual,l,tdclust,z,conclust,-0.0309101893945726,-0.0815170560032081
161832,TRUE,Visual_l,Visual,l,tdclust,z,target,0.0110228849107906,0.025688881602285
161832,TRUE,Visual_l,Visual,l,tdclust,z,distractor,-0.00828012688900617,-0.0192968720099173
161832,TRUE,Visual_l,Visual,l,tdclust,z,conclust,0.0361381059725685,0.10314803067646
165032,TRUE,Visual_l,Visual,l,tdclust,z,target,0.0892649715556117,0.269280540480998
165032,TRUE,Visual_l,Visual,l,tdclust,z,distractor,0.0259844749313183,0.0783858811769316
165032,TRUE,Visual_l,Visual,l,tdclust,z,conclust,0.0468110803352582,0.172949054888312
171330,TRUE,Visual_l,Visual,l,tdclust,z,target,-0.0355022388347581,-0.105516832371557
171330,TRUE,Visual_l,Visual,l,tdclust,z,distractor,0.0172969764006589,0.0514086496882062
171330,TRUE,Visual_l,Visual,l,tdclust,z,conclust,0.00434846269909183,0.0158287777933699
178243,TRUE,Visual_l,Visual,l,tdclust,z,target,0.0479277582811096,0.115973510839173
178243,TRUE,Visual_l,Visual,l,tdclust,z,distractor,-0.0111676751359174,-0.0270230559465608
178243,TRUE,Visual_l,Visual,l,tdclust,z,conclust,-0.0412853179799144,-0.122352529352414
178647,FALSE,Visual_l,Visual,l,tdclust,z,target,0.0457078229074903,0.0719478340455562
178647,FALSE,Visual_l,Visual,l,tdclust,z,distractor,-0.0618643574229638,-0.0973795345757531
178647,FALSE,Visual_l,Visual,l,tdclust,z,conclust,-0.121177016977949,-0.233610885146331
178950,TRUE,Visual_l,Visual,l,tdclust,z,target,0.0319302228477047,0.0768789841183129
178950,TRUE,Visual_l,Visual,l,tdclust,z,distractor,0.0427954676440351,0.103039433612285
178950,TRUE,Visual_l,Visual,l,tdclust,z,conclust,0.119301302565584,0.351800539644581
182436,TRUE,Visual_l,Visual,l,tdclust,z,target,0.035984323546184,0.0851295093251353
182436,TRUE,Visual_l,Visual,l,tdclust,z,distractor,0.0183033379574123,0.0433009162261129
182436,TRUE,Visual_l,Visual,l,tdclust,z,conclust,0.00742870895650831,0.0215241376386758
197449,TRUE,Visual_l,Visual,l,tdclust,z,target,-0.0032731020586137,-0.00922980221112078
197449,TRUE,Visual_l,Visual,l,tdclust,z,distractor,0.0113835446723597,0.0321003940316602
197449,TRUE,Visual_l,Visual,l,tdclust,z,conclust,-0.00134997180218295,-0.00466233176327137
203418,TRUE,Visual_l,Visual,l,tdclust,z,target,0.0295134371789136,0.0902034550507729
203418,TRUE,Visual_l,Visual,l,tdclust,z,distractor,0.0632703010239571,0.193376316010425
203418,TRUE,Visual_l,Visual,l,tdclust,z,conclust,-0.0363217194879071,-0.135961332143435
204319,TRUE,Visual_l,Visual,l,tdclust,z,target,0.0239269967412248,0.0498729255364634
204319,TRUE,Visual_l,Visual,l,tdclust,z,distractor,0.037561659849721,0.0782927287102234
204319,TRUE,Visual_l,Visual,l,tdclust,z,conclust,0.00640650950404115,0.0163547442982143
233326,FALSE,Visual_l,Visual,l,tdclust,z,target,0.0149819388063971,0.0385234295004719
233326,FALSE,Visual_l,Visual,l,tdclust,z,distractor,-0.00642681607087769,-0.0165254309884939
233326,FALSE,Visual_l,Visual,l,tdclust,z,conclust,-0.00267968640869491,-0.00843891333598367
300618,TRUE,Visual_l,Visual,l,tdclust,z,target,0.0373862134960284,0.0568658358829878
300618,TRUE,Visual_l,Visual,l,tdclust,z,distractor,0.0752964428501312,0.114528719581169
300618,TRUE,Visual_l,Visual,l,tdclust,z,conclust,0.128384265681539,0.239164863598262
317332,TRUE,Visual_l,Visual,l,tdclust,z,target,0.0385027451356625,0.120886205808097
317332,TRUE,Visual_l,Visual,l,tdclust,z,distractor,0.0151839930618335,0.0476728426452216
317332,TRUE,Visual_l,Visual,l,tdclust,z,conclust,-0.0349350991253017,-0.134336077045969
346945,TRUE,Visual_l,Visual,l,tdclust,z,target,0.0531081362044134,0.142653419041945
346945,TRUE,Visual_l,Visual,l,tdclust,z,distractor,0.0663994248507623,0.178355062977954
346945,TRUE,Visual_l,Visual,l,tdclust,z,conclust,0.0767688080209294,0.252552430036199
352738,TRUE,Visual_l,Visual,l,tdclust,z,target,0.0383546232721635,0.10555619987921
352738,TRUE,Visual_l,Visual,l,tdclust,z,distractor,-0.0142494488523721,-0.039216072090094
352738,TRUE,Visual_l,Visual,l,tdclust,z,conclust,0.0643331875508294,0.216843658115902
393550,FALSE,Visual_l,Visual,l,tdclust,z,target,0.00177835196307688,0.00417929058427343
393550,FALSE,Visual_l,Visual,l,tdclust,z,distractor,0.0884176069564857,0.20778950393931
393550,FALSE,Visual_l,Visual,l,tdclust,z,conclust,-0.0270580905140715,-0.077880301581318
448347,TRUE,Visual_l,Visual,l,tdclust,z,target,0.0707692640247858,0.172649256717749
448347,TRUE,Visual_l,Visual,l,tdclust,z,distractor,0.0181609932394663,0.0443057028677279
448347,TRUE,Visual_l,Visual,l,tdclust,z,conclust,0.000755863407367477,0.00225844222135307
580650,TRUE,Visual_l,Visual,l,tdclust,z,target,-0.033432907016365,-0.0732876713052601
580650,TRUE,Visual_l,Visual,l,tdclust,z,distractor,-0.0315979269290789,-0.0692652446158038
580650,TRUE,Visual_l,Visual,l,tdclust,z,conclust,-0.0581097678530504,-0.156009682080511
594156,TRUE,Visual_l,Visual,l,tdclust,z,target,0.00201011238324914,0.00539544086693464
594156,TRUE,Visual_l,Visual,l,tdclust,z,distractor,-0.00124017765596583,-0.00332882144452039
594156,TRUE,Visual_l,Visual,l,tdclust,z,conclust,0.115699389562041,0.380349890171662
601127,TRUE,Visual_l,Visual,l,tdclust,z,target,0.00264261342053142,0.00462360258845302
601127,TRUE,Visual_l,Visual,l,tdclust,z,distractor,-0.00133847124261692,-0.00234183291958362
601127,TRUE,Visual_l,Visual,l,tdclust,z,conclust,0.0126948169412266,0.0272031335880064
765864,TRUE,Visual_l,Visual,l,tdclust,z,target,0.0466990818262886,0.147206159324087
765864,TRUE,Visual_l,Visual,l,tdclust,z,distractor,0.0758014018854099,0.238943311229115
765864,TRUE,Visual_l,Visual,l,tdclust,z,conclust,0.0346066370305886,0.133604986525014
814649,TRUE,Visual_l,Visual,l,tdclust,z,target,0.0444157008286001,0.0829263515679345
814649,TRUE,Visual_l,Visual,l,tdclust,z,distractor,0.0748050142075342,0.139664730973329
814649,TRUE,Visual_l,Visual,l,tdclust,z,conclust,0.0875401089251127,0.200174499629518
843151,TRUE,Visual_l,Visual,l,tdclust,z,target,0.00997102978507191,0.03144839363483
843151,TRUE,Visual_l,Visual,l,tdclust,z,distractor,0.00817775294254733,0.0257924406133717
843151,TRUE,Visual_l,Visual,l,tdclust,z,conclust,-0.0376934413337657,-0.145602848796724
849971,TRUE,Visual_l,Visual,l,tdclust,z,target,0.0103161729118689,0.0399197362352473
849971,TRUE,Visual_l,Visual,l,tdclust,z,distractor,0.047922372959648,0.185441685076382
849971,TRUE,Visual_l,Visual,l,tdclust,z,conclust,-0.000436615044967129,-0.00206925196554311
873968,TRUE,Visual_l,Visual,l,tdclust,z,target,0.0193439386629164,0.0446642508946097
873968,TRUE,Visual_l,Visual,l,tdclust,z,distractor,-0.0264625238682795,-0.0611007316531281
873968,TRUE,Visual_l,Visual,l,tdclust,z,conclust,0.0462737686371417,0.130856604933933
877168,TRUE,Visual_l,Visual,l,tdclust,z,target,0.0142102838747034,0.0301607913000138
877168,TRUE,Visual_l,Visual,l,tdclust,z,distractor,0.0420643403496273,0.0892799750972137
877168,TRUE,Visual_l,Visual,l,tdclust,z,conclust,-0.0484802849395738,-0.126023277730386
DMCC1328342,FALSE,Visual_l,Visual,l,tdclust,z,target,-0.00178593980474918,-0.0048859039938486
DMCC1328342,FALSE,Visual_l,Visual,l,tdclust,z,distractor,0.0620750243467304,0.169822414264699
DMCC1328342,FALSE,Visual_l,Visual,l,tdclust,z,conclust,-0.00492392708304056,-0.0164981540560492
DMCC1596165,FALSE,Visual_l,Visual,l,tdclust,z,target,-0.0291355093321016,-0.0865398610126882
DMCC1596165,FALSE,Visual_l,Visual,l,tdclust,z,distractor,0.00541979989452486,0.0160981819209873
DMCC1596165,FALSE,Visual_l,Visual,l,tdclust,z,conclust,-0.0244975329456418,-0.0891172053092751
DMCC1971064,TRUE,Visual_l,Visual,l,tdclust,z,target,0.0145137689015994,0.0378522665296703
DMCC1971064,TRUE,Visual_l,Visual,l,tdclust,z,distractor,-0.00778868389224337,-0.0203130792975528
DMCC1971064,TRUE,Visual_l,Visual,l,tdclust,z,conclust,0.0785407330849346,0.250872042615535
DMCC2442951,TRUE,Visual_l,Visual,l,tdclust,z,target,-0.00245328058873535,-0.00752146644789165
DMCC2442951,TRUE,Visual_l,Visual,l,tdclust,z,distractor,0.0457755131876864,0.140342278073332
DMCC2442951,TRUE,Visual_l,Visual,l,tdclust,z,conclust,0.0388392217409928,0.145838251385347
DMCC2803654,FALSE,Visual_l,Visual,l,tdclust,z,target,0.0393570981209681,0.0917923746686901
DMCC2803654,FALSE,Visual_l,Visual,l,tdclust,z,distractor,0.070341926386898,0.164058143768063
DMCC2803654,FALSE,Visual_l,Visual,l,tdclust,z,conclust,0.0588931204005608,0.168226237159325
DMCC2834766,FALSE,Visual_l,Visual,l,tdclust,z,target,-0.0045624593238253,-0.0158830011085618
DMCC2834766,FALSE,Visual_l,Visual,l,tdclust,z,distractor,0.0170769703483432,0.0594489769053349
DMCC2834766,FALSE,Visual_l,Visual,l,tdclust,z,conclust,0.092332349236276,0.393670684843619
DMCC3062542,TRUE,Visual_l,Visual,l,tdclust,z,target,0.0794933217980663,0.230741204399863
DMCC3062542,TRUE,Visual_l,Visual,l,tdclust,z,distractor,0.0339175815894766,0.098450831456849
DMCC3062542,TRUE,Visual_l,Visual,l,tdclust,z,conclust,0.0526700950286466,0.187242418213477
DMCC4191255,FALSE,Visual_l,Visual,l,tdclust,z,target,0.0091997664170556,0.030727067655449
DMCC4191255,FALSE,Visual_l,Visual,l,tdclust,z,distractor,-0.0117895638604805,-0.0393769482774708
DMCC4191255,FALSE,Visual_l,Visual,l,tdclust,z,conclust,-0.0143789306453005,-0.0588188507198774
DMCC4260551,FALSE,Visual_l,Visual,l,tdclust,z,target,-0.0140344307767769,-0.0512776691539538
DMCC4260551,FALSE,Visual_l,Visual,l,tdclust,z,distractor,0.0386986604302336,0.141393487046608
DMCC4260551,FALSE,Visual_l,Visual,l,tdclust,z,conclust,-0.0180816867564481,-0.0809129516165073
DMCC4854075,TRUE,Visual_l,Visual,l,tdclust,z,target,0.00155134834310354,0.00318106532964042
DMCC4854075,TRUE,Visual_l,Visual,l,tdclust,z,distractor,0.0211261622263333,0.0433195436120463
DMCC4854075,TRUE,Visual_l,Visual,l,tdclust,z,conclust,0.0523706478781542,0.131521525716558
DMCC5009144,TRUE,Visual_l,Visual,l,tdclust,z,target,-0.014458749552424,-0.0412616926253392
DMCC5009144,TRUE,Visual_l,Visual,l,tdclust,z,distractor,-0.0425699830610677,-0.12148419541835
DMCC5009144,TRUE,Visual_l,Visual,l,tdclust,z,conclust,-0.0429372702319336,-0.150070857565333
DMCC5195268,FALSE,Visual_l,Visual,l,tdclust,z,target,0.0375344993440937,0.136699695178992
DMCC5195268,FALSE,Visual_l,Visual,l,tdclust,z,distractor,0.0633837287307751,0.230841933373711
DMCC5195268,FALSE,Visual_l,Visual,l,tdclust,z,conclust,0.0204585529428989,0.091255166244268
DMCC5775387,FALSE,Visual_l,Visual,l,tdclust,z,target,-0.0103980562064571,-0.0282957654203833
DMCC5775387,FALSE,Visual_l,Visual,l,tdclust,z,distractor,0.0266943290533598,0.0726420840540689
DMCC5775387,FALSE,Visual_l,Visual,l,tdclust,z,conclust,-0.0240349036530995,-0.0801045713509759
DMCC6371570,FALSE,Visual_l,Visual,l,tdclust,z,target,0.00152020175754823,0.00521419148966803
DMCC6371570,FALSE,Visual_l,Visual,l,tdclust,z,distractor,0.0223983952977549,0.0768250145507872
DMCC6371570,FALSE,Visual_l,Visual,l,tdclust,z,conclust,-0.0248417132720588,-0.104354917832864
DMCC6418065,TRUE,Visual_l,Visual,l,tdclust,z,target,0.00290401081271578,0.00805170137044826
DMCC6418065,TRUE,Visual_l,Visual,l,tdclust,z,distractor,0.0554965732137602,0.153870582245711
DMCC6418065,TRUE,Visual_l,Visual,l,tdclust,z,conclust,0.0072123830297422,0.0244914130207526
DMCC6484785,TRUE,Visual_l,Visual,l,tdclust,z,target,0.0239937201236664,0.0738012020051593
DMCC6484785,TRUE,Visual_l,Visual,l,tdclust,z,distractor,0.0436453008665595,0.134246613248264
DMCC6484785,TRUE,Visual_l,Visual,l,tdclust,z,conclust,-0.0297756781111321,-0.112169074612995
DMCC6661074,TRUE,Visual_l,Visual,l,tdclust,z,target,0.00755104495272497,0.024339976897938
DMCC6661074,TRUE,Visual_l,Visual,l,tdclust,z,distractor,0.0598207386643133,0.192825682567488
DMCC6661074,TRUE,Visual_l,Visual,l,tdclust,z,conclust,-0.00447836731384502,-0.0176798447415413
DMCC6671683,TRUE,Visual_l,Visual,l,tdclust,z,target,0.00870794936816696,0.0255966188880989
DMCC6671683,TRUE,Visual_l,Visual,l,tdclust,z,distractor,0.0525454917625474,0.154455069737823
DMCC6671683,TRUE,Visual_l,Visual,l,tdclust,z,conclust,0.0300949722256402,0.108344353737129
DMCC6705371,FALSE,Visual_l,Visual,l,tdclust,z,target,0.00527006308317662,0.0121980015444073
DMCC6705371,FALSE,Visual_l,Visual,l,tdclust,z,distractor,0.0412877758934662,0.0955640086589022
DMCC6705371,FALSE,Visual_l,Visual,l,tdclust,z,conclust,-0.00377901206234926,-0.0107126465929581
DMCC6721369,TRUE,Visual_l,Visual,l,tdclust,z,target,-0.000545406770121468,-0.00159757456567389
DMCC6721369,TRUE,Visual_l,Visual,l,tdclust,z,distractor,0.0737686794605102,0.21607903037803
DMCC6721369,TRUE,Visual_l,Visual,l,tdclust,z,conclust,-0.000144873518860823,-0.000519726967026952
DMCC6904377,FALSE,Visual_l,Visual,l,tdclust,z,target,-0.020399693310258,-0.047485567386016
DMCC6904377,FALSE,Visual_l,Visual,l,tdclust,z,distractor,0.0518234414642166,0.120632476400361
DMCC6904377,FALSE,Visual_l,Visual,l,tdclust,z,conclust,-0.0175736851601776,-0.0501010080834632
DMCC7297690,TRUE,Visual_l,Visual,l,tdclust,z,target,0.0333511165977863,0.110761494424933
