subj,is.analysis.group,roi,model,y,param,coef,beta
814649,TRUE,auditory_L,tdic,r,distractor,0.00633734433173758,0.0319797652526005
814649,TRUE,auditory_L,tdic,r,incongruency,0.0716379555792225,0.449612897200092
814649,TRUE,auditory_L,tdic,r,congruency,-0.0637342686985735,-0.17523779801646
843151,TRUE,auditory_L,tdic,r,target,0.00897757754297705,0.0879073813627303
843151,TRUE,auditory_L,tdic,r,distractor,0.00600705034037799,0.0588203290485446
843151,TRUE,auditory_L,tdic,r,incongruency,-0.0236283690112329,-0.287758084104677
843151,TRUE,auditory_L,tdic,r,congruency,0.0187202907425728,0.0998770211926549
849971,TRUE,auditory_L,tdic,r,target,0.0014558163495089,0.0190340643980415
849971,TRUE,auditory_L,tdic,r,distractor,-0.00335452224501178,-0.043858686198816
849971,TRUE,auditory_L,tdic,r,incongruency,-0.0178005770826736,-0.289458717997867
849971,TRUE,auditory_L,tdic,r,congruency,0.0183019789842085,0.130379649062084
873968,TRUE,auditory_L,tdic,r,target,-0.0115819851326827,-0.0560891671699671
873968,TRUE,auditory_L,tdic,r,distractor,-0.000655737771600857,-0.00317560289273734
873968,TRUE,auditory_L,tdic,r,incongruency,-0.0161946605235337,-0.0975428515128298
873968,TRUE,auditory_L,tdic,r,congruency,0.0772014520283783,0.203708087120759
877168,TRUE,auditory_L,tdic,r,target,0.0205756480378777,0.112895321078692
877168,TRUE,auditory_L,tdic,r,distractor,0.0205376003442569,0.112686559411517
877168,TRUE,auditory_L,tdic,r,incongruency,0.0142779921354841,0.0974354890699673
877168,TRUE,auditory_L,tdic,r,congruency,-0.0238242107020118,-0.0712242288031833
DMCC1328342,FALSE,auditory_L,tdic,r,target,0.00603881441100888,0.051287343863497
DMCC1328342,FALSE,auditory_L,tdic,r,distractor,0.00318541810896586,0.0270535940971633
DMCC1328342,FALSE,auditory_L,tdic,r,incongruency,0.0391962000616357,0.414028370227073
DMCC1328342,FALSE,auditory_L,tdic,r,congruency,-0.0491639121112562,-0.227505432881546
DMCC1596165,FALSE,auditory_L,tdic,r,target,-0.00681415620979372,-0.0465606684964306
DMCC1596165,FALSE,auditory_L,tdic,r,distractor,0.00263346361397416,0.01799427875625
DMCC1596165,FALSE,auditory_L,tdic,r,incongruency,-0.0049507083453546,-0.0420728637794145
DMCC1596165,FALSE,auditory_L,tdic,r,congruency,-0.00485395415074972,-0.0180713087156512
DMCC1971064,TRUE,auditory_L,tdic,r,target,-0.00303802138512663,-0.0160527138127891
DMCC1971064,TRUE,auditory_L,tdic,r,distractor,-0.00195486154017565,-0.0103293653565774
DMCC1971064,TRUE,auditory_L,tdic,r,incongruency,0.00320506769269817,0.0210631079403847
DMCC1971064,TRUE,auditory_L,tdic,r,congruency,0.0257375210371107,0.0740987982676256
DMCC2442951,TRUE,auditory_L,tdic,r,target,-0.000185259386601445,-0.00169004928756116
DMCC2442951,TRUE,auditory_L,tdic,r,distractor,0.00137366102255843,0.0125313749284951
DMCC2442951,TRUE,auditory_L,tdic,r,incongruency,-0.00379601368108223,-0.043069965891353
DMCC2442951,TRUE,auditory_L,tdic,r,congruency,0.00444266471025658,0.0220825641183409
DMCC2803654,FALSE,auditory_L,tdic,r,target,0.00440119646201933,0.0631225353112078
DMCC2803654,FALSE,auditory_L,tdic,r,distractor,0.000310345697575262,0.00445101858618182
DMCC2803654,FALSE,auditory_L,tdic,r,incongruency,0.00956452162450421,0.1706100233794
DMCC2803654,FALSE,auditory_L,tdic,r,congruency,-0.00385716754296217,-0.0301417869563131
DMCC2834766,FALSE,auditory_L,tdic,r,target,0.00108005653813085,0.0149786272375352
DMCC2834766,FALSE,auditory_L,tdic,r,distractor,-0.00293468035558378,-0.0406992426375001
DMCC2834766,FALSE,auditory_L,tdic,r,incongruency,0.00829600709649094,0.143094271461341
DMCC2834766,FALSE,auditory_L,tdic,r,congruency,-0.0195207589055372,-0.147505778429977
DMCC3062542,TRUE,auditory_L,tdic,r,target,0.00836259699068797,0.115791982978635
DMCC3062542,TRUE,auditory_L,tdic,r,distractor,-0.00149700817216966,-0.0207281954378245
DMCC3062542,TRUE,auditory_L,tdic,r,incongruency,-0.00550693676473547,-0.0948363920844343
DMCC3062542,TRUE,auditory_L,tdic,r,congruency,-0.00178455822728109,-0.0134634034414817
DMCC4191255,FALSE,auditory_L,tdic,r,target,-0.0034956145489719,-0.0396471003680984
DMCC4191255,FALSE,auditory_L,tdic,r,distractor,-0.00784484733900184,-0.0889758997922962
DMCC4191255,FALSE,auditory_L,tdic,r,incongruency,0.000332013148826139,0.00468350281778241
DMCC4191255,FALSE,auditory_L,tdic,r,congruency,0.00297912313700507,0.0184103972630035
DMCC4260551,FALSE,auditory_L,tdic,r,target,2.28494944513728e-05,0.000154359340448908
DMCC4260551,FALSE,auditory_L,tdic,r,distractor,0.00651686628169765,0.0440245705732022
DMCC4260551,FALSE,auditory_L,tdic,r,incongruency,0.0205783190876272,0.17289953528044
DMCC4260551,FALSE,auditory_L,tdic,r,congruency,-0.0324806759228065,-0.119555122938134
DMCC4854075,TRUE,auditory_L,tdic,r,target,0.0176020373698185,0.0799461721321656
DMCC4854075,TRUE,auditory_L,tdic,r,distractor,0.00401861786343406,0.0182520414366564
DMCC4854075,TRUE,auditory_L,tdic,r,incongruency,0.0360864727197392,0.203848152556802
DMCC4854075,TRUE,auditory_L,tdic,r,congruency,0.0215566495999912,0.0533461168002818
DMCC5009144,TRUE,auditory_L,tdic,r,target,-0.022867672064752,-0.0651323443418578
DMCC5009144,TRUE,auditory_L,tdic,r,distractor,-0.0562221360183458,-0.160133463188238
DMCC5009144,TRUE,auditory_L,tdic,r,incongruency,-0.0385968907418118,-0.136727126148526
DMCC5009144,TRUE,auditory_L,tdic,r,congruency,0.036869724239255,0.057217839814295
DMCC5195268,FALSE,auditory_L,tdic,r,target,0.0142623707789294,0.357044221398995
DMCC5195268,FALSE,auditory_L,tdic,r,distractor,0.00161551239821609,0.0404427409245115
DMCC5195268,FALSE,auditory_L,tdic,r,incongruency,0.000267445441519589,0.00832708688747884
DMCC5195268,FALSE,auditory_L,tdic,r,congruency,0.0036010566984744,0.0491187220337756
DMCC5775387,FALSE,auditory_L,tdic,r,target,0.00311147793716199,0.0158108306596165
DMCC5775387,FALSE,auditory_L,tdic,r,distractor,0.006340255547494,0.0322177141617643
DMCC5775387,FALSE,auditory_L,tdic,r,incongruency,-0.0110430281645733,-0.0697916958886786
DMCC5775387,FALSE,auditory_L,tdic,r,congruency,0.0282553770853994,0.078230459736558
DMCC6371570,FALSE,auditory_L,tdic,r,target,0.00727186006289835,0.0392619024768792
DMCC6371570,FALSE,auditory_L,tdic,r,distractor,0.0194872756759053,0.105214829563497
DMCC6371570,FALSE,auditory_L,tdic,r,incongruency,-0.0046884635884444,-0.0314835709224532
DMCC6371570,FALSE,auditory_L,tdic,r,congruency,-0.0148264709838284,-0.0436164618176236
DMCC6418065,TRUE,auditory_L,tdic,r,target,0.0195281887008259,0.0984795577020919
DMCC6418065,TRUE,auditory_L,tdic,r,distractor,0.00708446123281872,0.0357265396936748
DMCC6418065,TRUE,auditory_L,tdic,r,incongruency,-0.0223699763178068,-0.140306328740112
DMCC6418065,TRUE,auditory_L,tdic,r,congruency,0.0228597041609675,0.0628118443086846
DMCC6484785,TRUE,auditory_L,tdic,r,target,0.00139057474605084,0.0234290341614664
DMCC6484785,TRUE,auditory_L,tdic,r,distractor,0.00542223479839543,0.0913562717026741
DMCC6484785,TRUE,auditory_L,tdic,r,incongruency,-0.00920070688624993,-0.192800809587451
DMCC6484785,TRUE,auditory_L,tdic,r,congruency,0.0145622595953736,0.13368282972189
DMCC6661074,TRUE,auditory_L,tdic,r,target,0.00217496651786024,0.0526831939837801
DMCC6661074,TRUE,auditory_L,tdic,r,distractor,-0.00121392176920883,-0.0294042577314183
DMCC6661074,TRUE,auditory_L,tdic,r,incongruency,-0.000682645155924601,-0.0205656359712751
DMCC6661074,TRUE,auditory_L,tdic,r,congruency,0.00844725694492054,0.11148643778457
DMCC6671683,TRUE,auditory_L,tdic,r,target,0.00355638736537416,0.073074410634561
DMCC6671683,TRUE,auditory_L,tdic,r,distractor,-0.00234631047921934,-0.0482105119099127
DMCC6671683,TRUE,auditory_L,tdic,r,incongruency,0.0073334318331609,0.18740929735373
DMCC6671683,TRUE,auditory_L,tdic,r,congruency,-0.0111452276539995,-0.124776276064717
DMCC6705371,FALSE,auditory_L,tdic,r,target,0.00126912632176748,0.0224422238968867
