subj,is.analysis.group,roi,param,beta
DMCC7297690,TRUE,dlpfc_L,target,0.0522399558843983
DMCC7921988,TRUE,dlpfc_L,target,0.0446413083252106
DMCC8033964,TRUE,dlpfc_L,target,0.175139525916342
DMCC8050964,TRUE,dlpfc_L,target,0.00942468405178043
DMCC8078683,FALSE,dlpfc_L,target,0.00858988756669204
DMCC9441378,TRUE,dlpfc_L,target,0.00706025778118289
DMCC9478705,TRUE,dlpfc_L,target,0.0812760348949489
DMCC9953810,TRUE,dlpfc_L,target,0.0879772594472928
107321,TRUE,dlpfc_R,target,-0.0267226684418813
115825,FALSE,dlpfc_R,target,-0.183236398371852
123117,TRUE,dlpfc_R,target,0.0341094815137251
130114,TRUE,dlpfc_R,target,-0.106071476456862
130518,FALSE,dlpfc_R,target,-0.000309805703445284
132017,TRUE,dlpfc_R,target,-0.0821841344189938
138837,TRUE,dlpfc_R,target,0.0221703547352143
141422,TRUE,dlpfc_R,target,0.0796912954877109
150423,TRUE,dlpfc_R,target,-0.0588118178771364
158136,TRUE,dlpfc_R,target,-0.0511135039895119
160830,TRUE,dlpfc_R,target,-0.0620214181532731
161832,TRUE,dlpfc_R,target,0.0758660125396444
165032,TRUE,dlpfc_R,target,0.155025667145538
171330,TRUE,dlpfc_R,target,0.010029807192747
178243,TRUE,dlpfc_R,target,-0.0169087996799545
178647,FALSE,dlpfc_R,target,-0.028956312742318
178950,TRUE,dlpfc_R,target,0.0292205507053037
182436,TRUE,dlpfc_R,target,-0.126945629039983
197449,TRUE,dlpfc_R,target,-0.0892344434557769
203418,TRUE,dlpfc_R,target,0.0917629411456238
204319,TRUE,dlpfc_R,target,0.0654665489590255
233326,FALSE,dlpfc_R,target,-0.00101665297408896
300618,TRUE,dlpfc_R,target,-0.0187332570235818
317332,TRUE,dlpfc_R,target,0.00464191700600248
346945,TRUE,dlpfc_R,target,0.0811795027841202
352738,TRUE,dlpfc_R,target,-0.0238536991868112
393550,FALSE,dlpfc_R,target,0.0436502076073012
448347,TRUE,dlpfc_R,target,0.0968860483190857
580650,TRUE,dlpfc_R,target,-0.0495170136371782
594156,TRUE,dlpfc_R,target,0.0525032707398825
601127,TRUE,dlpfc_R,target,0.00877805767318281
765864,TRUE,dlpfc_R,target,0.00637265416393686
814649,TRUE,dlpfc_R,target,0.107444052478867
843151,TRUE,dlpfc_R,target,-0.000495416284566375
849971,TRUE,dlpfc_R,target,-0.00463915746027005
873968,TRUE,dlpfc_R,target,-0.0171193134829636
877168,TRUE,dlpfc_R,target,-0.0560644338882203
DMCC1328342,FALSE,dlpfc_R,target,0.0133137537714245
DMCC1596165,FALSE,dlpfc_R,target,0.0497226299810989
DMCC1971064,TRUE,dlpfc_R,target,0.125502116850737
DMCC2442951,TRUE,dlpfc_R,target,0.167120483636823
DMCC2803654,FALSE,dlpfc_R,target,0.189987020451734
DMCC2834766,FALSE,dlpfc_R,target,-0.104679653597996
DMCC3062542,TRUE,dlpfc_R,target,-0.106450549877533
DMCC4191255,FALSE,dlpfc_R,target,-0.0180204020011046
DMCC5009144,TRUE,dlpfc_R,target,0.0687144015688404
DMCC5195268,FALSE,dlpfc_R,target,0.122879484594886
DMCC5775387,FALSE,dlpfc_R,target,0.0221737641210071
DMCC6371570,FALSE,dlpfc_R,target,-0.0399639892983329
DMCC6418065,TRUE,dlpfc_R,target,0.0496029158135083
DMCC6484785,TRUE,dlpfc_R,target,-0.0515061880318774
DMCC6661074,TRUE,dlpfc_R,target,-0.131098733502324
DMCC6671683,TRUE,dlpfc_R,target,0.081866509199614
DMCC6705371,FALSE,dlpfc_R,target,-0.0006761716111343
DMCC6721369,TRUE,dlpfc_R,target,0.0392779362670706
DMCC6904377,FALSE,dlpfc_R,target,-0.150748529688503
DMCC7297690,TRUE,dlpfc_R,target,0.03512175911882
DMCC7921988,TRUE,dlpfc_R,target,0.0976461841969286
DMCC8033964,TRUE,dlpfc_R,target,0.159262430538694
DMCC8050964,TRUE,dlpfc_R,target,0.0737202122817039
DMCC8078683,FALSE,dlpfc_R,target,-0.0217784728377398
DMCC9441378,TRUE,dlpfc_R,target,-0.0513964288476134
DMCC9478705,TRUE,dlpfc_R,target,0.198249410278149
DMCC9953810,TRUE,dlpfc_R,target,-0.00639642015871663
107321,TRUE,dlpfc.alt_L,target,0.0540320391471813
115825,FALSE,dlpfc.alt_L,target,0.00110979914726368
123117,TRUE,dlpfc.alt_L,target,0.144739578073502
130114,TRUE,dlpfc.alt_L,target,0.0771540199612727
130518,FALSE,dlpfc.alt_L,target,-0.098851316875562
132017,TRUE,dlpfc.alt_L,target,-0.0568212804663695
138837,TRUE,dlpfc.alt_L,target,0.0550144671977052
141422,TRUE,dlpfc.alt_L,target,-0.162791078691908
150423,TRUE,dlpfc.alt_L,target,0.0282486631097641
158136,TRUE,dlpfc.alt_L,target,0.0155643173653595
160830,TRUE,dlpfc.alt_L,target,0.0646260684418478
161832,TRUE,dlpfc.alt_L,target,0.0649025190425944
165032,TRUE,dlpfc.alt_L,target,0.0517208996162728
171330,TRUE,dlpfc.alt_L,target,0.00617810834322944
178243,TRUE,dlpfc.alt_L,target,-0.0776183729653899
178647,FALSE,dlpfc.alt_L,target,0.0309987363664733
178950,TRUE,dlpfc.alt_L,target,0.00496528762403423
182436,TRUE,dlpfc.alt_L,target,-0.0790161420149284
197449,TRUE,dlpfc.alt_L,target,0.00140467337158753
203418,TRUE,dlpfc.alt_L,target,0.0819501441949967
204319,TRUE,dlpfc.alt_L,target,0.0409191799636807
233326,FALSE,dlpfc.alt_L,target,0.0928242778793777
300618,TRUE,dlpfc.alt_L,target,-0.0956800301480437
317332,TRUE,dlpfc.alt_L,target,0.0380156808395902
346945,TRUE,dlpfc.alt_L,target,0.0918476653638993
352738,TRUE,dlpfc.alt_L,target,0.0351446638598726
393550,FALSE,dlpfc.alt_L,target,0.0423926799059321
448347,TRUE,dlpfc.alt_L,target,0.0474082133352584
580650,TRUE,dlpfc.alt_L,target,0.030576908834745
594156,TRUE,dlpfc.alt_L,target,0.14747273508106
601127,TRUE,dlpfc.alt_L,target,-0.0721140013468528
765864,TRUE,dlpfc.alt_L,target,0.0243357765372625
814649,TRUE,dlpfc.alt_L,target,-0.106912488147893
843151,TRUE,dlpfc.alt_L,target,0.0854733842566768
849971,TRUE,dlpfc.alt_L,target,-0.0501867779940782
873968,TRUE,dlpfc.alt_L,target,-0.059404474936299
877168,TRUE,dlpfc.alt_L,target,-0.0236797777012852
DMCC1328342,FALSE,dlpfc.alt_L,target,0.0537108123605711
DMCC1596165,FALSE,dlpfc.alt_L,target,-0.00248132234986235
DMCC1971064,TRUE,dlpfc.alt_L,target,-0.0102937898941462
DMCC2442951,TRUE,dlpfc.alt_L,target,0.0893315182577691
DMCC2803654,FALSE,dlpfc.alt_L,target,0.0645128823064177
DMCC2834766,FALSE,dlpfc.alt_L,target,0.0700553076086874
DMCC3062542,TRUE,dlpfc.alt_L,target,-0.027803429024139
DMCC4191255,FALSE,dlpfc.alt_L,target,0.118790308099826
DMCC5009144,TRUE,dlpfc.alt_L,target,0.0944516562049116
DMCC5195268,FALSE,dlpfc.alt_L,target,0.0146400436578329
DMCC5775387,FALSE,dlpfc.alt_L,target,-0.0184527830773594
DMCC6371570,FALSE,dlpfc.alt_L,target,-0.133354832280008
DMCC6418065,TRUE,dlpfc.alt_L,target,-0.0162171892473172
DMCC6484785,TRUE,dlpfc.alt_L,target,0.0715400158546155
DMCC6661074,TRUE,dlpfc.alt_L,target,-0.0615448829179083
DMCC6671683,TRUE,dlpfc.alt_L,target,0.0491970896644191
DMCC6705371,FALSE,dlpfc.alt_L,target,-0.0212289492984704
