subj,is.analysis.group,roi,model,y,param,coef,beta
130518,FALSE,vwfa,all,z,orthog,0.690412612781507,1.1080517044033
130518,FALSE,vwfa,all,z,dphono,-0.00663470843435083,-0.283238158971559
130518,FALSE,vwfa,all,z,incongruency,0.0596289865757985,0.128363170058667
130518,FALSE,vwfa,all,z,congruency,-0.132221944044733,-0.12469405463416
132017,TRUE,vwfa,all,z,target,0.0885864357896117,0.187337529019808
132017,TRUE,vwfa,all,z,cielab,-6.84239586519412e-06,-0.184352325658156
132017,TRUE,vwfa,all,z,tphono,-3.42173209888321e-05,-0.00178475286684351
132017,TRUE,vwfa,all,z,distractor,-0.807763215012907,-1.70821145906571
132017,TRUE,vwfa,all,z,silhou,0.789662352883813,0.905118284547881
132017,TRUE,vwfa,all,z,orthog,0.447020541434591,0.876558596990077
132017,TRUE,vwfa,all,z,dphono,-0.00116439811656903,-0.0607342368319114
132017,TRUE,vwfa,all,z,incongruency,-0.0226199059621804,-0.0594943829380413
132017,TRUE,vwfa,all,z,congruency,-0.0612893381930357,-0.0706202587376599
138837,TRUE,vwfa,all,z,target,0.0621389253366605,0.112999684384048
138837,TRUE,vwfa,all,z,cielab,5.34686080302766e-06,0.123878299635365
138837,TRUE,vwfa,all,z,tphono,-0.00369079387418105,-0.165541851710085
138837,TRUE,vwfa,all,z,distractor,0.156026358040288,0.283734054276326
138837,TRUE,vwfa,all,z,silhou,-0.130651250183994,-0.128775548351247
138837,TRUE,vwfa,all,z,orthog,0.135537864914015,0.228544117077865
138837,TRUE,vwfa,all,z,dphono,-0.00855191065932315,-0.383575776503559
138837,TRUE,vwfa,all,z,incongruency,0.0255913807000841,0.0578808393282034
138837,TRUE,vwfa,all,z,congruency,-0.0772063313609314,-0.0764985533409867
141422,TRUE,vwfa,all,z,target,-0.390431478725695,-0.643843617872416
141422,TRUE,vwfa,all,z,cielab,6.29693372822038e-06,0.132296257033244
141422,TRUE,vwfa,all,z,tphono,0.0151651901400673,0.616819300651744
141422,TRUE,vwfa,all,z,distractor,0.898039149917242,1.48091741260444
141422,TRUE,vwfa,all,z,silhou,-0.987528007003253,-0.882655713001191
141422,TRUE,vwfa,all,z,orthog,-0.576753892533238,-0.881905432716767
141422,TRUE,vwfa,all,z,dphono,0.00520984442198845,0.211901899230722
141422,TRUE,vwfa,all,z,incongruency,0.0419321446888465,0.0860023375318209
141422,TRUE,vwfa,all,z,congruency,0.111847142513954,0.100495652914873
150423,TRUE,vwfa,all,z,target,0.0682766383907791,0.142589689756221
150423,TRUE,vwfa,all,z,cielab,-3.14673328094118e-06,-0.083725700951164
150423,TRUE,vwfa,all,z,tphono,0.00111316250117309,0.057338864322911
150423,TRUE,vwfa,all,z,distractor,-0.212861044820501,-0.444541369603174
150423,TRUE,vwfa,all,z,silhou,-0.187504608177348,-0.212243444354787
150423,TRUE,vwfa,all,z,orthog,0.243958861035977,0.472420249859894
150423,TRUE,vwfa,all,z,dphono,0.0056667464457953,0.291893416518592
150423,TRUE,vwfa,all,z,incongruency,-0.023415963701709,-0.0608212918236212
150423,TRUE,vwfa,all,z,congruency,0.118916801193335,0.135315026060633
158136,TRUE,vwfa,all,z,target,0.276922247688735,0.397451623589542
158136,TRUE,vwfa,all,z,cielab,-2.59764375492259e-05,-0.474994830907328
158136,TRUE,vwfa,all,z,tphono,0.00319732740211417,0.113184788185673
158136,TRUE,vwfa,all,z,distractor,-2.10599171430923,-3.02261675652428
158136,TRUE,vwfa,all,z,silhou,3.03361599358309,2.35989879450965
158136,TRUE,vwfa,all,z,orthog,0.846368127306883,1.12637147064389
158136,TRUE,vwfa,all,z,dphono,-0.0108570877749427,-0.384338863548224
158136,TRUE,vwfa,all,z,incongruency,-0.116657348968634,-0.208240952044153
158136,TRUE,vwfa,all,z,congruency,0.186927709642617,0.146179652679532
160830,TRUE,vwfa,all,z,target,-0.156427201621885,-0.230637448770001
160830,TRUE,vwfa,all,z,cielab,4.5671378349136e-06,0.0857915536946172
160830,TRUE,vwfa,all,z,tphono,0.00449615644910957,0.163505922835245
160830,TRUE,vwfa,all,z,distractor,-2.42187152797376,-3.57082569188169
160830,TRUE,vwfa,all,z,silhou,2.75087207098028,2.19833709839581
160830,TRUE,vwfa,all,z,orthog,0.825252880728002,1.12823745296373
160830,TRUE,vwfa,all,z,dphono,0.00866124541392567,0.314972341451092
160830,TRUE,vwfa,all,z,incongruency,-0.0711356966408086,-0.130446595354741
160830,TRUE,vwfa,all,z,congruency,0.0836900140629318,0.067232305413093
161832,TRUE,vwfa,all,z,target,-0.106667202080282,-0.199121609184988
161832,TRUE,vwfa,all,z,cielab,-9.42537011310477e-06,-0.224165496988266
161832,TRUE,vwfa,all,z,tphono,0.00967169477143065,0.445312203911254
161832,TRUE,vwfa,all,z,distractor,0.922315650097296,1.72173801170529
161832,TRUE,vwfa,all,z,silhou,-0.628893466096629,-0.636313178835022
161832,TRUE,vwfa,all,z,orthog,-0.582693934726823,-1.00861146732443
161832,TRUE,vwfa,all,z,dphono,-0.00241975738290405,-0.11141247925798
161832,TRUE,vwfa,all,z,incongruency,-0.00840780811303768,-0.0195208125693234
161832,TRUE,vwfa,all,z,congruency,-0.0773341366144515,-0.0786584790444941
165032,TRUE,vwfa,all,z,target,0.0717860184200765,0.0754695104795187
165032,TRUE,vwfa,all,z,cielab,-3.21246754008308e-05,-0.430282100592824
165032,TRUE,vwfa,all,z,tphono,0.0105157081588812,0.272674620225635
165032,TRUE,vwfa,all,z,distractor,1.51676899433232,1.59459761151434
165032,TRUE,vwfa,all,z,silhou,-2.56831329784634,-1.46347737606185
165032,TRUE,vwfa,all,z,orthog,-0.379760447822223,-0.370200765127011
165032,TRUE,vwfa,all,z,dphono,0.0104449910776745,0.270840910791123
165032,TRUE,vwfa,all,z,incongruency,0.0431741558616178,0.0564524938747025
165032,TRUE,vwfa,all,z,congruency,-0.0394026032778939,-0.0225706151910874
171330,TRUE,vwfa,all,z,target,-0.176896226781106,-0.331953977316424
171330,TRUE,vwfa,all,z,cielab,1.24735309410203e-05,0.298216439556917
171330,TRUE,vwfa,all,z,tphono,-0.00031057510199472,-0.0143747555779868
171330,TRUE,vwfa,all,z,distractor,-0.658473013870062,-1.23565516284399
171330,TRUE,vwfa,all,z,silhou,0.346245842591782,0.352168267023047
171330,TRUE,vwfa,all,z,orthog,0.263169235020158,0.457920766822932
171330,TRUE,vwfa,all,z,dphono,0.00904260594317042,0.418530813919925
171330,TRUE,vwfa,all,z,incongruency,-0.0477909432657545,-0.111540482751031
171330,TRUE,vwfa,all,z,congruency,-0.104235803564439,-0.106576889092516
178243,TRUE,vwfa,all,z,target,-0.190148943230832,-0.499005404066319
178243,TRUE,vwfa,all,z,cielab,9.67861697525003e-06,0.323599246099052
178243,TRUE,vwfa,all,z,tphono,0.00521808082717654,0.33775101282902
178243,TRUE,vwfa,all,z,distractor,-0.546132363799168,-1.43320807489565
178243,TRUE,vwfa,all,z,silhou,0.33546394482606,0.477159448707411
178243,TRUE,vwfa,all,z,orthog,0.276120145719782,0.671901082686304
178243,TRUE,vwfa,all,z,dphono,0.00452897456076886,0.293147192548231
178243,TRUE,vwfa,all,z,incongruency,0.0177615916762086,0.057972339233734
178243,TRUE,vwfa,all,z,congruency,0.0560617111092371,0.0801612526972383
178647,FALSE,vwfa,all,z,target,0.383348677171863,0.775990623433694
178647,FALSE,vwfa,all,z,cielab,-2.29836870424833e-05,-0.592741137313799
178647,FALSE,vwfa,all,z,tphono,-0.00462010976577053,-0.230669048207264
178647,FALSE,vwfa,all,z,distractor,-0.201442243139231,-0.407767917689655
178647,FALSE,vwfa,all,z,silhou,0.193653514618489,0.212468344341213
178647,FALSE,vwfa,all,z,orthog,0.255398129387565,0.479375827337029
178647,FALSE,vwfa,all,z,dphono,-0.00632640855656124,-0.315859733706757
178647,FALSE,vwfa,all,z,incongruency,-0.0513095167466103,-0.129177846199528
178647,FALSE,vwfa,all,z,congruency,0.0414963822926316,0.0457677491149594
178950,TRUE,vwfa,all,z,target,0.3211587055297,0.526931123698952
178950,TRUE,vwfa,all,z,cielab,-4.81480931929669e-06,-0.100645905174842
178950,TRUE,vwfa,all,z,tphono,-0.0107962159465302,-0.436898185091675
178950,TRUE,vwfa,all,z,distractor,1.44343061134123,2.36826373042276
178950,TRUE,vwfa,all,z,silhou,-1.69117810827427,-1.50393770106939
178950,TRUE,vwfa,all,z,orthog,-0.586710440260092,-0.892593835497551
178950,TRUE,vwfa,all,z,dphono,0.00238757415634398,0.0966196694142371
178950,TRUE,vwfa,all,z,incongruency,-0.0243659783226221,-0.0497216596441058
178950,TRUE,vwfa,all,z,congruency,0.00807066584627254,0.00721490027221422
182436,TRUE,vwfa,all,z,target,-0.146337690316248,-0.394654133951678
182436,TRUE,vwfa,all,z,cielab,-5.11378711744682e-06,-0.175705748347317
182436,TRUE,vwfa,all,z,tphono,0.00830273562208276,0.552276030482246
182436,TRUE,vwfa,all,z,distractor,0.490014079118018,1.32150563262627
182436,TRUE,vwfa,all,z,silhou,-0.334368839006864,-0.488756564077184
182436,TRUE,vwfa,all,z,orthog,-0.29603424309661,-0.740283934269196
182436,TRUE,vwfa,all,z,dphono,-0.00191606855554989,-0.127451816384042
182436,TRUE,vwfa,all,z,incongruency,0.0174838565379662,0.0586442322127212
182436,TRUE,vwfa,all,z,congruency,-0.0344888688923443,-0.0506787885786886
197449,TRUE,vwfa,all,z,target,0.143432210215475,0.287681761668432
197449,TRUE,vwfa,all,z,cielab,-7.56178162319089e-06,-0.193229146284501
197449,TRUE,vwfa,all,z,tphono,-0.00248865557741437,-0.1231132963844
197449,TRUE,vwfa,all,z,distractor,-0.616396277502275,-1.23630505819668
197449,TRUE,vwfa,all,z,silhou,0.31801027086677,0.345710946571328
197449,TRUE,vwfa,all,z,orthog,0.495662693536867,0.921823521743218
197449,TRUE,vwfa,all,z,dphono,-0.00260128940501539,-0.128685269431295
197449,TRUE,vwfa,all,z,incongruency,0.00824581419568533,0.0205696448653802
197449,TRUE,vwfa,all,z,congruency,-0.0583306331875553,-0.0637454429243766
203418,TRUE,vwfa,all,z,target,0.159010859959395,0.377131663461688
203418,TRUE,vwfa,all,z,cielab,-2.99845318944331e-06,-0.0906037866324574
203418,TRUE,vwfa,all,z,tphono,-0.00418504285245977,-0.244816477538771
203418,TRUE,vwfa,all,z,distractor,0.637117747503136,1.51107462721843
203418,TRUE,vwfa,all,z,silhou,-0.653861248935652,-0.840539554976893
203418,TRUE,vwfa,all,z,orthog,-0.48518425963339,-1.0670108303322
203418,TRUE,vwfa,all,z,dphono,0.00736887706751301,0.431064290303372
203418,TRUE,vwfa,all,z,incongruency,-0.0164153159104044,-0.0484220381754625
203418,TRUE,vwfa,all,z,congruency,-0.0560729404044425,-0.072461338912112
204319,TRUE,vwfa,all,z,target,0.440042644521001,0.626865300168681
204319,TRUE,vwfa,all,z,cielab,1.04633043446738e-05,0.189902720852432
204319,TRUE,vwfa,all,z,tphono,-0.0231647074795005,-0.813918294001909
204319,TRUE,vwfa,all,z,distractor,1.56571967192475,2.23045503507858
204319,TRUE,vwfa,all,z,silhou,-3.02450821953143,-2.3352887067704
204319,TRUE,vwfa,all,z,orthog,-0.24623011167532,-0.325249427358684
204319,TRUE,vwfa,all,z,dphono,0.012035513627493,0.422881434086517
204319,TRUE,vwfa,all,z,incongruency,-0.0062420897215896,-0.0110595404510188
204319,TRUE,vwfa,all,z,congruency,-0.0804601259596358,-0.062452091301322
233326,FALSE,vwfa,all,z,target,-0.0517585501260049,-0.0817235213995242
233326,FALSE,vwfa,all,z,cielab,-5.56403469624751e-06,-0.111927721784929
233326,FALSE,vwfa,all,z,tphono,0.00796219935494087,0.310079133588079
233326,FALSE,vwfa,all,z,distractor,-0.153887257523846,-0.242978378504582
233326,FALSE,vwfa,all,z,silhou,0.26581926558152,0.227487620971935
233326,FALSE,vwfa,all,z,orthog,-0.138395158392854,-0.202619752604421
233326,FALSE,vwfa,all,z,dphono,0.00669458929542226,0.26071344812089
233326,FALSE,vwfa,all,z,incongruency,0.0515464321583604,0.101225793605835
233326,FALSE,vwfa,all,z,congruency,-0.0481348202483212,-0.041410563220347
300618,TRUE,vwfa,all,z,target,-0.045502145930207,-0.0746947595037296
300618,TRUE,vwfa,all,z,cielab,-3.04774312231684e-06,-0.0637410890458819
300618,TRUE,vwfa,all,z,tphono,0.00520716739867367,0.210830927397878
300618,TRUE,vwfa,all,z,distractor,-1.35030025358472,-2.2166065058567
300618,TRUE,vwfa,all,z,silhou,1.23031352321804,1.09466289582929
300618,TRUE,vwfa,all,z,orthog,0.619604901869896,0.943124470921303
300618,TRUE,vwfa,all,z,dphono,0.00728820134653349,0.295089082279843
300618,TRUE,vwfa,all,z,incongruency,0.12617142213863,0.25760059564218
300618,TRUE,vwfa,all,z,congruency,-0.176121338752297,-0.157527741263033
317332,TRUE,vwfa,all,z,target,-0.397156531189083,-0.838714209750348
317332,TRUE,vwfa,all,z,cielab,1.77479904185472e-05,0.477512058091613
317332,TRUE,vwfa,all,z,tphono,0.0104806449971,0.545902179417087
317332,TRUE,vwfa,all,z,distractor,0.0642999667877293,0.135788515600838
317332,TRUE,vwfa,all,z,silhou,-0.0393900985131079,-0.045086415062847
317332,TRUE,vwfa,all,z,orthog,0.0130647257469334,0.0255828252256601
317332,TRUE,vwfa,all,z,dphono,-0.00213601159779474,-0.111257788697068
317332,TRUE,vwfa,all,z,incongruency,-0.0507823827790838,-0.13338069534931
317332,TRUE,vwfa,all,z,congruency,0.0466309101813009,0.0536553457927951
346945,TRUE,vwfa,all,z,target,0.316842512162773,0.531561323992065
346945,TRUE,vwfa,all,z,cielab,1.00453454888909e-05,0.214712668512944
346945,TRUE,vwfa,all,z,tphono,-0.015957314667444,-0.660304505801509
346945,TRUE,vwfa,all,z,distractor,-0.637758817806949,-1.06995718240898
346945,TRUE,vwfa,all,z,silhou,0.702178849068531,0.638504578338027
346945,TRUE,vwfa,all,z,orthog,0.345471214135428,0.53742480422612
346945,TRUE,vwfa,all,z,dphono,-0.00294640097658331,-0.121920378289286
346945,TRUE,vwfa,all,z,incongruency,0.163612262116418,0.341392036274109
346945,TRUE,vwfa,all,z,congruency,-0.0465823985143862,-0.0425812676591479
352738,TRUE,vwfa,all,z,target,0.221400360775766,0.392324820510474
352738,TRUE,vwfa,all,z,cielab,2.11379776034952e-06,0.0477214640529712
352738,TRUE,vwfa,all,z,tphono,-0.00949068925020581,-0.414800947241667
352738,TRUE,vwfa,all,z,distractor,0.463068483452396,0.82056442463756
352738,TRUE,vwfa,all,z,silhou,-0.12091694510988,-0.116134424631864
352738,TRUE,vwfa,all,z,orthog,-0.33338652901992,-0.547786622607192
352738,TRUE,vwfa,all,z,dphono,-0.00262354013836117,-0.114664689342257
352738,TRUE,vwfa,all,z,incongruency,-0.0300486004549196,-0.0662245963516142
352738,TRUE,vwfa,all,z,congruency,0.0531488297100188,0.0513154309120418
393550,FALSE,vwfa,all,z,target,0.250183859611504,0.410605153799528
393550,FALSE,vwfa,all,z,cielab,-1.79114800881958e-05,-0.374523822906528
393550,FALSE,vwfa,all,z,tphono,-0.0010545466267117,-0.0426879618871537
393550,FALSE,vwfa,all,z,distractor,-1.67861255160357,-2.75496175489215
393550,FALSE,vwfa,all,z,silhou,2.14226729936593,1.90565865781318
393550,FALSE,vwfa,all,z,orthog,0.649897240561493,0.989021460293529
393550,FALSE,vwfa,all,z,dphono,-0.00241741635128495,-0.0978568177595121
393550,FALSE,vwfa,all,z,incongruency,-0.0707185799988434,-0.144353144926897
393550,FALSE,vwfa,all,z,congruency,0.169320917778277,0.15141278071147
448347,TRUE,vwfa,all,z,target,0.057441412495483,0.110368837393361
448347,TRUE,vwfa,all,z,cielab,-1.01874487952734e-05,-0.249384616982741
448347,TRUE,vwfa,all,z,tphono,0.00179173115493594,0.0849119330115037
448347,TRUE,vwfa,all,z,distractor,1.83928768033164,3.5340364049386
448347,TRUE,vwfa,all,z,silhou,-1.40401428024094,-1.46217457443271
448347,TRUE,vwfa,all,z,orthog,-1.09851549693102,-1.95714705745225
448347,TRUE,vwfa,all,z,dphono,0.000309002857931367,0.014643954758922
448347,TRUE,vwfa,all,z,incongruency,-0.126729035582614,-0.302848270059809
448347,TRUE,vwfa,all,z,congruency,0.115757050993638,0.121186885641111
580650,TRUE,vwfa,all,z,target,0.0445757009835946,0.078277767400898
580650,TRUE,vwfa,all,z,cielab,-1.05182101769596e-05,-0.235323315585768
580650,TRUE,vwfa,all,z,tphono,0.00317290122140133,0.137426765855383
580650,TRUE,vwfa,all,z,distractor,-0.757436373573446,-1.33010646974182
580650,TRUE,vwfa,all,z,silhou,0.900554769042338,0.857149793949875
580650,TRUE,vwfa,all,z,orthog,0.226899183961624,0.369461421723668
580650,TRUE,vwfa,all,z,dphono,0.0029675624380507,0.128532998627392
580650,TRUE,vwfa,all,z,incongruency,-0.0404187369420165,-0.0882776162091364
580650,TRUE,vwfa,all,z,congruency,0.0398617002031048,0.0381401925254899
594156,TRUE,vwfa,all,z,target,0.0381587678401104,0.0661131852259928
594156,TRUE,vwfa,all,z,cielab,4.9241586972851e-06,0.108694769187757
594156,TRUE,vwfa,all,z,tphono,-0.00338346882463832,-0.144587398277275
594156,TRUE,vwfa,all,z,distractor,1.42739276585673,2.4730746735519
594156,TRUE,vwfa,all,z,silhou,-0.668026254971846,-0.627326474099348
594156,TRUE,vwfa,all,z,orthog,-1.00096725535656,-1.60808693450756
594156,TRUE,vwfa,all,z,dphono,-0.00719579910509911,-0.30750153911746
594156,TRUE,vwfa,all,z,incongruency,0.149175600144052,0.321454228193766
594156,TRUE,vwfa,all,z,congruency,-0.0418888483931809,-0.0395438520819535
601127,TRUE,vwfa,all,z,target,-0.189469283763768,-0.271976082922351
601127,TRUE,vwfa,all,z,cielab,1.63174465132819e-05,0.298419339045202
601127,TRUE,vwfa,all,z,tphono,0.00327423469883595,0.115924767405039
601127,TRUE,vwfa,all,z,distractor,1.5059638447954,2.16175487336945
601127,TRUE,vwfa,all,z,silhou,-1.51594383469616,-1.17945495174865
601127,TRUE,vwfa,all,z,orthog,-0.832430188987117,-1.10798948133541
601127,TRUE,vwfa,all,z,dphono,0.00161692154486173,0.0572473482328352
601127,TRUE,vwfa,all,z,incongruency,-0.0844775907239114,-0.150820727382567
601127,TRUE,vwfa,all,z,congruency,0.187185733070411,0.146403500005272
765864,TRUE,vwfa,all,z,target,0.208267469593597,0.513907369370594
765864,TRUE,vwfa,all,z,cielab,8.05623486591013e-06,0.253266873347642
765864,TRUE,vwfa,all,z,tphono,-0.0123317727611529,-0.750522028332209
765864,TRUE,vwfa,all,z,distractor,-0.412919333503154,-1.01889310345459
765864,TRUE,vwfa,all,z,silhou,0.617177925996392,0.825429783733745
765864,TRUE,vwfa,all,z,orthog,0.217803714332289,0.498338683947393
765864,TRUE,vwfa,all,z,dphono,-0.00602262339747826,-0.366541908913171
765864,TRUE,vwfa,all,z,incongruency,0.0183636670475309,0.0563573320209255
765864,TRUE,vwfa,all,z,congruency,-0.0500281047110639,-0.0672611469390126
814649,TRUE,vwfa,all,z,target,-0.119478988801471,-0.235875148329525
814649,TRUE,vwfa,all,z,cielab,4.53420833994217e-06,0.114044667783151
814649,TRUE,vwfa,all,z,tphono,0.00313147623185132,0.152480494924402
814649,TRUE,vwfa,all,z,distractor,-0.335821628606942,-0.662978296473067
814649,TRUE,vwfa,all,z,silhou,-0.0625997864669109,-0.066983809859405
814649,TRUE,vwfa,all,z,orthog,0.680901514637329,1.24643852112847
814649,TRUE,vwfa,all,z,dphono,-0.00877690787641585,-0.427372637636341
814649,TRUE,vwfa,all,z,incongruency,0.124747804649794,0.306302943122545
814649,TRUE,vwfa,all,z,congruency,-0.119977180765526,-0.1290553800394
843151,TRUE,vwfa,all,z,target,-0.29438823435659,-0.601769966143171
843151,TRUE,vwfa,all,z,cielab,8.08222800699042e-06,0.210486391613472
843151,TRUE,vwfa,all,z,tphono,0.0105177516621709,0.530282747103664
843151,TRUE,vwfa,all,z,distractor,-0.132262210477728,-0.270362115847186
843151,TRUE,vwfa,all,z,silhou,-1.03472171042946,-1.14641000346794
843151,TRUE,vwfa,all,z,orthog,0.439064644274369,0.832212895216253
843151,TRUE,vwfa,all,z,dphono,0.0116593834196553,0.587841400700416
843151,TRUE,vwfa,all,z,incongruency,-0.0372367413189681,-0.094669337499142
843151,TRUE,vwfa,all,z,congruency,-0.0558740742812081,-0.0622310622410952
849971,TRUE,vwfa,all,z,target,-0.263667526525521,-0.524622300907171
849971,TRUE,vwfa,all,z,cielab,1.30754242671283e-05,0.331458192284061
849971,TRUE,vwfa,all,z,tphono,0.00601844893677261,0.295358319387984
849971,TRUE,vwfa,all,z,distractor,0.427644585609868,0.85088933563243
849971,TRUE,vwfa,all,z,silhou,-0.217998447512633,-0.23509849513405
849971,TRUE,vwfa,all,z,orthog,-0.197076865122896,-0.36359814791886
849971,TRUE,vwfa,all,z,dphono,-0.00389035703536573,-0.190921170530196
849971,TRUE,vwfa,all,z,incongruency,-0.0596188657122086,-0.14753716095843
849971,TRUE,vwfa,all,z,congruency,0.107253753618674,0.116275821526231
873968,TRUE,vwfa,all,z,target,0.0224904875386614,0.0500348865603153
873968,TRUE,vwfa,all,z,cielab,-2.65918612014139e-06,-0.075371238186363
873968,TRUE,vwfa,all,z,tphono,0.00279373263940352,0.153296915515627
873968,TRUE,vwfa,all,z,distractor,1.41568595976461,3.14949537132501
873968,TRUE,vwfa,all,z,silhou,-1.37073728885487,-1.65285449212825
873968,TRUE,vwfa,all,z,orthog,-0.64400031780354,-1.32848313481654
873968,TRUE,vwfa,all,z,dphono,-0.00423277883233139,-0.232259855472339
