subj,is.analysis.group,roi,model,y,param,coef,beta,partr
178243,TRUE,anat_aud,tdclust,r,distractor,0.000141405090106334,0.00985433586437741,0.00956141087402341
178243,TRUE,anat_aud,tdclust,r,conclust,-0.00106624215883961,-0.0910046947403897,-0.0903522259679902
178647,FALSE,anat_aud,tdclust,r,target,-0.00599555044777461,-0.034764987557813,-0.0341209799322981
178647,FALSE,anat_aud,tdclust,r,distractor,-0.0129012532634691,-0.0748074614819005,-0.0732670145395791
178647,FALSE,anat_aud,tdclust,r,conclust,-0.0295906795057906,-0.210142349915982,-0.207413882765478
178950,TRUE,anat_aud,tdclust,r,target,0.0051696090857344,0.210563578573049,0.203390258660919
178950,TRUE,anat_aud,tdclust,r,distractor,0.00412120405626247,0.167860946490343,0.163378732116125
178950,TRUE,anat_aud,tdclust,r,conclust,0.000415768649800369,0.0207406764963945,0.0210178536175092
182436,TRUE,anat_aud,tdclust,r,target,-0.00442172299112084,-0.0588719225207984,-0.0566555725296822
182436,TRUE,anat_aud,tdclust,r,distractor,-0.00380822796285096,-0.050703696731046,-0.0488150917576304
182436,TRUE,anat_aud,tdclust,r,conclust,-0.00468292701837616,-0.0763624239597241,-0.0754074949403199
197449,TRUE,anat_aud,tdclust,r,target,0.00294739410948517,0.0305844525607335,0.0295830328291384
197449,TRUE,anat_aud,tdclust,r,distractor,-0.01078396276485,-0.111902781014882,-0.10765682116142
197449,TRUE,anat_aud,tdclust,r,conclust,0.00217973009437401,0.0277019824606575,0.0275308014799795
203418,TRUE,anat_aud,tdclust,r,target,0.00147206720316735,0.0653275647237074,0.0637162018777539
203418,TRUE,anat_aud,tdclust,r,distractor,-0.000449356555656327,-0.0199415960157901,-0.0194856195686164
203418,TRUE,anat_aud,tdclust,r,conclust,0.0032935340159179,0.179009720587671,0.176908752580774
204319,TRUE,anat_aud,tdclust,r,target,-0.00184031013407581,-0.00838779327876308,-0.00806483125832232
204319,TRUE,anat_aud,tdclust,r,distractor,0.012869557084003,0.0586570613349731,0.0563108836369679
204319,TRUE,anat_aud,tdclust,r,conclust,-0.000155554554970772,-0.000868330514522316,-0.000857802172397937
233326,FALSE,anat_aud,tdclust,r,target,0.00342875978002224,0.0307804964261623,0.0296797819225944
233326,FALSE,anat_aud,tdclust,r,distractor,-0.000571037772979951,-0.00512629267084305,-0.0049450938692259
233326,FALSE,anat_aud,tdclust,r,conclust,-0.00848123024439514,-0.0932487552759765,-0.0920265660692831
300618,TRUE,anat_aud,tdclust,r,target,0.0165517140944089,0.176202290185585,0.172826525368332
300618,TRUE,anat_aud,tdclust,r,distractor,-0.00293258152412217,-0.0312189769445613,-0.0310736703786262
300618,TRUE,anat_aud,tdclust,r,conclust,0.0158197049805464,0.206258845517888,0.206478999270692
317332,TRUE,anat_aud,tdclust,r,target,-0.000325415015080941,-0.00424927270678108,-0.00409237802757428
317332,TRUE,anat_aud,tdclust,r,distractor,-0.00207929982812795,-0.027151519135282,-0.0261402947314454
317332,TRUE,anat_aud,tdclust,r,conclust,-0.00516334833242714,-0.0825760434027377,-0.0814356429341835
346945,TRUE,anat_aud,tdclust,r,target,0.00282368163573025,0.0792819815241209,0.0762270180492076
346945,TRUE,anat_aud,tdclust,r,distractor,0.000498355908245237,0.0139925986732912,0.0134914525710809
346945,TRUE,anat_aud,tdclust,r,conclust,-0.00146673175057994,-0.0504376785664549,-0.0499061413584557
352738,TRUE,anat_aud,tdclust,r,target,-0.00109196366637468,-0.00403562957587636,-0.00414136662890765
352738,TRUE,anat_aud,tdclust,r,distractor,0.00212288890572762,0.00784567611365497,0.00805104784457308
352738,TRUE,anat_aud,tdclust,r,conclust,0.0782898077141085,0.354367564747147,0.349990197132413
393550,FALSE,anat_aud,tdclust,r,target,0.000492260983316761,0.0158395472845802,0.0154820431831885
393550,FALSE,anat_aud,tdclust,r,distractor,6.58670284324002e-05,0.00211941215475133,0.00207182015382222
393550,FALSE,anat_aud,tdclust,r,conclust,-0.0047623844827685,-0.187679757595438,-0.185231257278405
448347,TRUE,anat_aud,tdclust,r,target,0.0417686061270828,0.150291009660388,0.144633985671494
448347,TRUE,anat_aud,tdclust,r,distractor,0.0169739411092724,0.0610753143034481,0.0592964779580953
448347,TRUE,anat_aud,tdclust,r,conclust,0.0209891310483526,0.092496033258814,0.0920332162306117
580650,TRUE,anat_aud,tdclust,r,target,0.0096639945763266,0.0314790642849051,0.0303457719446248
580650,TRUE,anat_aud,tdclust,r,distractor,0.0235307297646155,0.0766479481213269,0.0737214016442807
580650,TRUE,anat_aud,tdclust,r,conclust,-0.013560721025353,-0.054099536975633,-0.0535287910466421
594156,TRUE,anat_aud,tdclust,r,target,0.000295656274207499,0.00308569996553333,0.00327508574434071
594156,TRUE,anat_aud,tdclust,r,distractor,0.00874217806066649,0.0912402032150125,0.0963896963201225
594156,TRUE,anat_aud,tdclust,r,conclust,0.0334144320599177,0.427116460960178,0.422207223650283
601127,TRUE,anat_aud,tdclust,r,target,-0.000709599017533367,-0.005600496081808,-0.0054435102389508
601127,TRUE,anat_aud,tdclust,r,distractor,-0.00927807332909428,-0.0732270085532858,-0.070995855151621
601127,TRUE,anat_aud,tdclust,r,conclust,-0.0154487233527121,-0.149331599840654,-0.147494274705044
765864,TRUE,anat_aud,tdclust,r,target,0.00266412304467667,0.115779603069213,0.111336206735883
765864,TRUE,anat_aud,tdclust,r,distractor,0.00171185637192063,0.0743952317249452,0.071801842854294
765864,TRUE,anat_aud,tdclust,r,conclust,-0.000486603705481144,-0.0258999436029451,-0.025739987866282
814649,TRUE,anat_aud,tdclust,r,target,0.0117393525052945,0.064584008329033,0.0619933875374996
814649,TRUE,anat_aud,tdclust,r,distractor,0.0018413751303352,0.0101303190870891,0.00974224463839382
814649,TRUE,anat_aud,tdclust,r,conclust,0.00375819039463333,0.0253224230210245,0.0250130368533824
843151,TRUE,anat_aud,tdclust,r,target,0.00171119155817187,0.0115960814669793,0.0115010428980789
843151,TRUE,anat_aud,tdclust,r,distractor,-6.30252123223587e-05,-0.000427097418212256,-0.00042362501533091
843151,TRUE,anat_aud,tdclust,r,conclust,-0.0302604423389263,-0.251150201179256,-0.247942823535032
849971,TRUE,anat_aud,tdclust,r,target,-0.00158642497827906,-0.0522730642162773,-0.0515327065783246
849971,TRUE,anat_aud,tdclust,r,distractor,-0.00195861301936599,-0.0645367449062925,-0.0635784509872574
849971,TRUE,anat_aud,tdclust,r,conclust,-0.005821923635184,-0.234947351574856,-0.231793607502366
873968,TRUE,anat_aud,tdclust,r,target,-0.0102816759291651,-0.0659408829133312,-0.0637320168893568
873968,TRUE,anat_aud,tdclust,r,distractor,-0.00461908410735275,-0.0296242058578975,-0.028678389158382
873968,TRUE,anat_aud,tdclust,r,conclust,-0.0162227875172248,-0.127427145966943,-0.125784204392349
877168,TRUE,anat_aud,tdclust,r,target,0.0267442500334792,0.133764411108873,0.128575721060181
877168,TRUE,anat_aud,tdclust,r,distractor,0.0165006820416454,0.0825300396695514,0.0797379745138253
877168,TRUE,anat_aud,tdclust,r,conclust,0.00848018188477756,0.0519470577975309,0.0516605956074301
DMCC1328342,FALSE,anat_aud,tdclust,r,target,0.00922591265363146,0.0988117325011919,0.0969001620297701
DMCC1328342,FALSE,anat_aud,tdclust,r,distractor,0.00220012831631216,0.0235639008108511,0.0232110465483515
DMCC1328342,FALSE,anat_aud,tdclust,r,conclust,0.0166209359605587,0.218021980840943,0.21551517332897
DMCC1596165,FALSE,anat_aud,tdclust,r,target,-0.00220954574749685,-0.0106048496994801,-0.0103504518898886
DMCC1596165,FALSE,anat_aud,tdclust,r,distractor,0.00824547975108498,0.039574683420529,0.0385986174032373
DMCC1596165,FALSE,anat_aud,tdclust,r,conclust,0.0306187594907516,0.179984348700841,0.177620133623946
DMCC1971064,TRUE,anat_aud,tdclust,r,target,-0.00271017012549056,-0.0186232927467103,-0.0178815503383596
DMCC1971064,TRUE,anat_aud,tdclust,r,distractor,-9.4650860591629e-05,-0.000650405916935935,-0.000624600808630789
DMCC1971064,TRUE,anat_aud,tdclust,r,conclust,0.00339474474733346,0.0285701598987041,0.028177268340709
DMCC2442951,TRUE,anat_aud,tdclust,r,target,-0.00267791447499363,-0.0360113664173903,-0.0346086546411699
DMCC2442951,TRUE,anat_aud,tdclust,r,distractor,-0.00118936883709544,-0.0159940869650699,-0.0153784815038608
DMCC2442951,TRUE,anat_aud,tdclust,r,conclust,-0.00349502183846852,-0.0575623374450237,-0.0567784018521414
DMCC2803654,FALSE,anat_aud,tdclust,r,target,0.00440934157214043,0.0774476151262928,0.0753214217486453
DMCC2803654,FALSE,anat_aud,tdclust,r,distractor,0.000700068518302327,0.0122963114289223,0.0119919425045833
DMCC2803654,FALSE,anat_aud,tdclust,r,conclust,0.00794288268529471,0.170866956419039,0.168760345278881
DMCC2834766,FALSE,anat_aud,tdclust,r,target,0.00210681729498471,0.0257603578664817,0.0247233730999705
DMCC2834766,FALSE,anat_aud,tdclust,r,distractor,0.000256409681690737,0.00313515803031824,0.00300985844576484
DMCC2834766,FALSE,anat_aud,tdclust,r,conclust,0.000666854977650032,0.0099862410271011,0.00984940797440832
DMCC3062542,TRUE,anat_aud,tdclust,r,target,0.0149520461554917,0.135108339033614,0.130211901414515
DMCC3062542,TRUE,anat_aud,tdclust,r,distractor,-0.00502845049547681,-0.0454376335714488,-0.0441239497226073
DMCC3062542,TRUE,anat_aud,tdclust,r,conclust,-0.00309478825557371,-0.0342498044002005,-0.0341842929397516
DMCC4191255,FALSE,anat_aud,tdclust,r,target,-0.000289645817204085,-0.00745720167693155,-0.00718989986082181
DMCC4191255,FALSE,anat_aud,tdclust,r,distractor,-0.00378140592958509,-0.0973558220569405,-0.0934577103458143
DMCC4191255,FALSE,anat_aud,tdclust,r,conclust,-0.000770050759370529,-0.0242813936813081,-0.0240462158787788
DMCC4260551,FALSE,anat_aud,tdclust,r,target,0.00560144518019369,0.0434505240147447,0.0439261782445077
DMCC4260551,FALSE,anat_aud,tdclust,r,distractor,0.0222434109938816,0.172542590790127,0.171997938322447
DMCC4260551,FALSE,anat_aud,tdclust,r,conclust,0.0307795196961941,0.292416851361062,0.290867541655832
DMCC4854075,TRUE,anat_aud,tdclust,r,target,0.0134237726602338,0.0516142740060171,0.0519952364411362
DMCC4854075,TRUE,anat_aud,tdclust,r,distractor,-0.00580060934715913,-0.022303285955746,-0.0224926462931908
DMCC4854075,TRUE,anat_aud,tdclust,r,conclust,0.0647365805606352,0.304853103013614,0.301267017998347
DMCC5009144,TRUE,anat_aud,tdclust,r,target,-0.0185739039424595,-0.0695392414415154,-0.0677072942797817
DMCC5009144,TRUE,anat_aud,tdclust,r,distractor,-0.046698358672037,-0.174834996922421,-0.168190102457717
DMCC5009144,TRUE,anat_aud,tdclust,r,conclust,-0.0195450972766796,-0.0896210895663549,-0.0894968490460467
DMCC5195268,FALSE,anat_aud,tdclust,r,target,0.00602454041619697,0.189784745844773,0.183880824457916
DMCC5195268,FALSE,anat_aud,tdclust,r,distractor,0.00377468520126471,0.118909928737481,0.116412496103152
DMCC5195268,FALSE,anat_aud,tdclust,r,conclust,0.00389931573275201,0.150442801425636,0.150616829751295
DMCC5775387,FALSE,anat_aud,tdclust,r,target,0.000416286485890698,0.00238393158082587,0.00231291588376228
DMCC5775387,FALSE,anat_aud,tdclust,r,distractor,0.0133894618063352,0.0766769086488313,0.074187948418517
DMCC5775387,FALSE,anat_aud,tdclust,r,conclust,0.0190699052730324,0.133750569476533,0.132153155080153
DMCC6371570,FALSE,anat_aud,tdclust,r,target,0.00300482954434151,0.0428891428810005,0.0411654463897845
DMCC6371570,FALSE,anat_aud,tdclust,r,distractor,0.000404238907236594,0.00576986481086177,0.00554258953318512
DMCC6371570,FALSE,anat_aud,tdclust,r,conclust,0.00102770151848595,0.0179655349793544,0.0177282633500356
DMCC6418065,TRUE,anat_aud,tdclust,r,target,0.000815781522166158,0.00917194343099403,0.00888832404360495
DMCC6418065,TRUE,anat_aud,tdclust,r,distractor,0.00374873891702468,0.0421475852912416,0.040811859435426
DMCC6418065,TRUE,anat_aud,tdclust,r,conclust,-0.00927233731985896,-0.127679847540613,-0.126112239741943
DMCC6484785,TRUE,anat_aud,tdclust,r,target,0.00154770082085139,0.0280925767681368,0.0277755795151304
DMCC6484785,TRUE,anat_aud,tdclust,r,distractor,0.00342007568593326,0.0620783664811064,0.0612861421796144
DMCC6484785,TRUE,anat_aud,tdclust,r,conclust,-0.0101205726002355,-0.224985887619549,-0.222879918654417
DMCC6661074,TRUE,anat_aud,tdclust,r,target,0.00102481392133958,0.0158868627573857,0.0152990459305643
DMCC6661074,TRUE,anat_aud,tdclust,r,distractor,-0.00326470973423616,-0.0506101589864364,-0.0486854768543898
DMCC6661074,TRUE,anat_aud,tdclust,r,conclust,-0.00345044584855944,-0.0655109614019098,-0.0646875944661252
DMCC6671683,TRUE,anat_aud,tdclust,r,target,0.00170519316249203,0.038995002918927,0.0380246650617361
DMCC6671683,TRUE,anat_aud,tdclust,r,distractor,-0.00247448472131759,-0.0565874535818546,-0.0551352914970829
DMCC6671683,TRUE,anat_aud,tdclust,r,conclust,0.00579369217396151,0.162269321803167,0.16057400175031
DMCC6705371,FALSE,anat_aud,tdclust,r,target,0.00161097086958779,0.0407454294613935,0.0397132738375128
DMCC6705371,FALSE,anat_aud,tdclust,r,distractor,0.00297552390749636,0.0752583437555342,0.0732128182332951
DMCC6705371,FALSE,anat_aud,tdclust,r,conclust,0.0056201922926046,0.174095688896408,0.171876528483134
DMCC6721369,TRUE,anat_aud,tdclust,r,target,-0.00304499512796461,-0.0205381030926647,-0.0198147431564657
DMCC6721369,TRUE,anat_aud,tdclust,r,distractor,-0.00433731035733895,-0.0292546042014376,-0.0282185463790905
DMCC6721369,TRUE,anat_aud,tdclust,r,conclust,-0.0126653227728088,-0.104625035678273,-0.103172917563017
DMCC6904377,FALSE,anat_aud,tdclust,r,target,0.0103400930736341,0.138206679222003,0.13268217499042
DMCC6904377,FALSE,anat_aud,tdclust,r,distractor,0.00375915664216098,0.0502452494855358,0.0486095595466162
DMCC6904377,FALSE,anat_aud,tdclust,r,conclust,0.00248526319908807,0.0406839022885348,0.0404527355602889
DMCC7297690,TRUE,anat_aud,tdclust,r,target,0.00489920581478742,0.0676667451706335,0.064992750649007
DMCC7297690,TRUE,anat_aud,tdclust,r,distractor,0.000368561233703151,0.00509048609582662,0.00489962518636277
DMCC7297690,TRUE,anat_aud,tdclust,r,conclust,0.00268115348587628,0.045354137095519,0.0448053533625445
DMCC7921988,TRUE,anat_aud,tdclust,r,target,0.00858015257221654,0.0782698106662269,0.0753414709887668
DMCC7921988,TRUE,anat_aud,tdclust,r,distractor,0.00956865539329485,0.0872871245190546,0.0839633649147755
DMCC7921988,TRUE,anat_aud,tdclust,r,conclust,0.00504376680326557,0.056350776017034,0.0558006406310808
DMCC8033964,TRUE,anat_aud,tdclust,r,target,0.00447057003932717,0.114134400252077,0.109764914940995
DMCC8033964,TRUE,anat_aud,tdclust,r,distractor,-0.000983047600258254,-0.0250973695273124,-0.0242761231392436
DMCC8033964,TRUE,anat_aud,tdclust,r,conclust,-0.000793900063386658,-0.0248236205429006,-0.0246690610467386
DMCC8050964,TRUE,anat_aud,tdclust,r,target,0.0205032553351442,0.119956673632063,0.115539900680084
DMCC8050964,TRUE,anat_aud,tdclust,r,distractor,-0.0081730901719311,-0.0478176120959311,-0.0463177473403403
DMCC8050964,TRUE,anat_aud,tdclust,r,conclust,0.0053208774070909,0.0381268105677079,0.0379562988687547
DMCC8078683,FALSE,anat_aud,tdclust,r,target,0.0387287053314233,0.141874967856543,0.137196399966825
DMCC8078683,FALSE,anat_aud,tdclust,r,distractor,-0.0106207074213899,-0.0389068653632696,-0.0379556483719601
DMCC8078683,FALSE,anat_aud,tdclust,r,conclust,-0.0191587137114038,-0.0859576976154104,-0.0858974784650324
DMCC9441378,TRUE,anat_aud,tdclust,r,target,0.00485891787667345,0.0377636889525692,0.0373638668379707
DMCC9441378,TRUE,anat_aud,tdclust,r,distractor,0.00116242335063028,0.00903439715561945,0.00894463391215381
DMCC9441378,TRUE,anat_aud,tdclust,r,conclust,0.0260476273545875,0.247941173622239,0.244556001877799
DMCC9478705,TRUE,anat_aud,tdclust,r,target,0.0079414938430703,0.173789980336817,0.171022505224576
DMCC9478705,TRUE,anat_aud,tdclust,r,distractor,-0.00283165109912289,-0.0619672568614624,-0.0617741220929334
DMCC9478705,TRUE,anat_aud,tdclust,r,conclust,0.00764313263088859,0.204851692282513,0.205714634904081
DMCC9953810,TRUE,anat_aud,tdclust,r,target,5.5430999020014e-05,0.000468529067357634,0.000499052631710356
DMCC9953810,TRUE,anat_aud,tdclust,r,distractor,0.00225777027612467,0.0190837441230154,0.0203228094718016
DMCC9953810,TRUE,anat_aud,tdclust,r,conclust,0.0420562523506779,0.435371537067752,0.430118996330272
107321,TRUE,anat_dlpfc_L,tdclust,r,target,-0.0240743409760579,-0.0777516692206783,-0.0771810508306166
107321,TRUE,anat_dlpfc_L,tdclust,r,distractor,-0.000334915293780374,-0.00108165881528615,-0.00107693230205261
107321,TRUE,anat_dlpfc_L,tdclust,r,conclust,0.0623742630129699,0.24672114444819,0.244701799950124
115825,FALSE,anat_dlpfc_L,tdclust,r,target,0.000209858591811796,0.00107125284324324,0.00103116847231968
115825,FALSE,anat_dlpfc_L,tdclust,r,distractor,-0.000874748717326095,-0.00446527846426848,-0.00429815828966959
115825,FALSE,anat_dlpfc_L,tdclust,r,conclust,0.0122572921714077,0.0766311602422823,0.0755683999656108
123117,TRUE,anat_dlpfc_L,tdclust,r,target,0.00111536080833841,0.00477855825427081,0.00459658143479678
123117,TRUE,anat_dlpfc_L,tdclust,r,distractor,-0.0155200362890826,-0.0664927411482762,-0.0638308096184856
123117,TRUE,anat_dlpfc_L,tdclust,r,conclust,-0.000101046871011729,-0.00053021255098415,-0.000524002252922504
130114,TRUE,anat_dlpfc_L,tdclust,r,target,-0.0336671109956156,-0.0978872123142082,-0.0943035621743929
130114,TRUE,anat_dlpfc_L,tdclust,r,distractor,-0.0363964920044206,-0.105822894658026,-0.101872324314835
130114,TRUE,anat_dlpfc_L,tdclust,r,conclust,-0.0158531222101914,-0.0564521578090078,-0.0560376652826157
130518,FALSE,anat_dlpfc_L,tdclust,r,target,0.0451521116560048,0.215331614030741,0.208613943750089
130518,FALSE,anat_dlpfc_L,tdclust,r,distractor,-0.016870863180597,-0.0804575924698004,-0.0794492053138844
130518,FALSE,anat_dlpfc_L,tdclust,r,conclust,0.000957734631784765,0.00559397538491424,0.00569313655802672
132017,TRUE,anat_dlpfc_L,tdclust,r,target,0.0519013807582245,0.0763399354862707,0.0732919103861281
132017,TRUE,anat_dlpfc_L,tdclust,r,distractor,0.0211704612265056,0.0311388949703414,0.0299627733771911
132017,TRUE,anat_dlpfc_L,tdclust,r,conclust,-0.00778935808648326,-0.0140320193764216,-0.0138769093760178
138837,TRUE,anat_dlpfc_L,tdclust,r,target,0.00228833346042933,0.00573258762940598,0.00551688919890535
138837,TRUE,anat_dlpfc_L,tdclust,r,distractor,0.0238168356954996,0.0596644239314667,0.0573258949525725
138837,TRUE,anat_dlpfc_L,tdclust,r,conclust,0.0173589904254824,0.0532600395166046,0.0525885065172207
141422,TRUE,anat_dlpfc_L,tdclust,r,target,0.0244639353601683,0.062623386512307,0.0603731191411425
141422,TRUE,anat_dlpfc_L,tdclust,r,distractor,-0.029440079615888,-0.0753614435942557,-0.0725941841667479
141422,TRUE,anat_dlpfc_L,tdclust,r,conclust,-0.00861311490989937,-0.0270032538870797,-0.0267855636257327
150423,TRUE,anat_dlpfc_L,tdclust,r,target,0.0322664692477857,0.0672359600307953,0.0647621301364388
150423,TRUE,anat_dlpfc_L,tdclust,r,distractor,-0.0185614873647515,-0.0386779046999134,-0.0373072013810808
150423,TRUE,anat_dlpfc_L,tdclust,r,conclust,0.0262095429925384,0.0668890831047148,0.0661872909902846
158136,TRUE,anat_dlpfc_L,tdclust,r,target,0.00919197225871053,0.0291615010154725,0.0296910837531926
158136,TRUE,anat_dlpfc_L,tdclust,r,distractor,0.00755548299610049,0.0239697443445156,0.0244085331346219
158136,TRUE,anat_dlpfc_L,tdclust,r,conclust,0.0872375697906665,0.338961488205581,0.334319308270123
160830,TRUE,anat_dlpfc_L,tdclust,r,target,-0.0168440494874865,-0.0372655678266785,-0.0357688934655269
160830,TRUE,anat_dlpfc_L,tdclust,r,distractor,-0.0113080315049135,-0.0250177497605684,-0.0240214195740336
160830,TRUE,anat_dlpfc_L,tdclust,r,conclust,-0.00425532482357482,-0.0115302727524877,-0.011377000608598
161832,TRUE,anat_dlpfc_L,tdclust,r,target,0.00860763409988101,0.020725684489055,0.0203105939335146
161832,TRUE,anat_dlpfc_L,tdclust,r,distractor,-0.0467797512505187,-0.112637497556748,-0.109737609677444
161832,TRUE,anat_dlpfc_L,tdclust,r,conclust,-0.0590194807185442,-0.174046822404224,-0.172639293742488
165032,TRUE,anat_dlpfc_L,tdclust,r,target,0.00535946099893514,0.0091378430408998,0.00884623870476625
165032,TRUE,anat_dlpfc_L,tdclust,r,distractor,0.0176905655564382,0.0301622889674167,0.0291884591444383
165032,TRUE,anat_dlpfc_L,tdclust,r,conclust,0.0633631384432989,0.132313722743962,0.130481379799079
171330,TRUE,anat_dlpfc_L,tdclust,r,target,-0.0201126960144033,-0.0701512693900549,-0.0688784918664438
171330,TRUE,anat_dlpfc_L,tdclust,r,distractor,-0.0352646245306045,-0.12299982924288,-0.12017833039608
171330,TRUE,anat_dlpfc_L,tdclust,r,conclust,-0.0476388199027482,-0.20350349326842,-0.201552291856619
178243,TRUE,anat_dlpfc_L,tdclust,r,target,-0.0293276537541279,-0.0806078521092776,-0.0785150090863491
178243,TRUE,anat_dlpfc_L,tdclust,r,distractor,-0.055319716693048,-0.152047742356229,-0.146946020336949
178243,TRUE,anat_dlpfc_L,tdclust,r,conclust,-0.0399352687025909,-0.134431879057764,-0.133734093525894
178647,FALSE,anat_dlpfc_L,tdclust,r,target,-0.0281897296605929,-0.0907702844725269,-0.0876910512760423
178647,FALSE,anat_dlpfc_L,tdclust,r,distractor,0.0104700190797077,0.0337132218627266,0.032678046613677
178647,FALSE,anat_dlpfc_L,tdclust,r,conclust,-0.0266349608019857,-0.10503897545588,-0.104091015084401
178950,TRUE,anat_dlpfc_L,tdclust,r,target,0.00723894722159113,0.0217078719453013,0.0208995649498368
178950,TRUE,anat_dlpfc_L,tdclust,r,distractor,-0.0220254501374352,-0.0660490588596907,-0.0634753082966862
178950,TRUE,anat_dlpfc_L,tdclust,r,conclust,-0.0107762850020935,-0.039578245586994,-0.0391272437825012
182436,TRUE,anat_dlpfc_L,tdclust,r,target,0.030216392799641,0.0938136746328909,0.0909139010701239
182436,TRUE,anat_dlpfc_L,tdclust,r,distractor,0.0464412183125062,0.144187341394909,0.138950469963503
182436,TRUE,anat_dlpfc_L,tdclust,r,conclust,0.025212222959718,0.0958694638303132,0.0954116527590034
197449,TRUE,anat_dlpfc_L,tdclust,r,target,-0.0437431366856599,-0.0723464363678545,-0.0700785323788816
197449,TRUE,anat_dlpfc_L,tdclust,r,distractor,-0.0378037282719377,-0.0625232946038366,-0.060601002613092
