param,roi,du,dl,p
distractor,6mp_R,0.0408481713906301,4.55331475190946e-05,0.0408481713906301
distractor,6r_L,0.00897465606624515,0.0073527037260881,0.00897465606624515
distractor,6r_R,0.0426564486753929,0.00203863484552613,0.0426564486753929
distractor,6v_L,0.000193126561510937,0.123450024682416,0.123450024682416
distractor,6v_R,0.00203863484552613,0.0327023777459115,0.0327023777459115
distractor,7AL_L,0.000780449274829565,0.0284819349656083,0.0284819349656083
distractor,7AL_R,0.0937766339944926,0.000185070342453741,0.0937766339944926
distractor,7Am_L,0.0560044935704358,0.000780449274829565,0.0560044935704358
distractor,7Am_R,0.0426564486753929,1.68355628904493e-05,0.0426564486753929
distractor,7m_L,0.00087251676949407,0.0391014344864367,0.0391014344864367
distractor,7m_R,1.10652075786533e-05,0.307459083537012,0.307459083537012
distractor,7PC_L,0.00635526263057074,0.00714304720409409,0.00714304720409409
distractor,7PC_R,0.0989047429701788,9.15719602296861e-05,0.0989047429701788
distractor,7PL_L,0.00470697277992827,0.0150018731966721,0.0150018731966721
distractor,7PL_R,0.00654478885404686,0.0142382921514805,0.0142382921514805
distractor,7Pm_L,0.0188783391841945,0.000780449274829565,0.0188783391841945
distractor,7Pm_R,0.00949105280355767,0.0073527037260881,0.00949105280355767
distractor,8Ad_L,0.000149203628165395,0.220594280189264,0.220594280189264
distractor,8Ad_R,0.000219255108813599,0.00801386928272408,0.00801386928272408
distractor,8Av_L,0.00016270831672216,0.179047285209091,0.179047285209091
distractor,8Av_R,0.00456480775675416,0.00778800652936695,0.00778800652936695
distractor,8BL_L,0.000104820054517063,0.0766212510782385,0.0766212510782385
distractor,8BL_R,7.28610568518917e-05,0.181656585230378,0.181656585230378
distractor,8BM_L,0.00617051471254904,0.00303066554419118,0.00617051471254904
distractor,8BM_R,0.00485299181712584,0.0128092683949443,0.0128092683949443
distractor,8C_L,0.00210857644920814,0.023556800369466,0.023556800369466
distractor,8C_R,0.0284819349656083,0.00284039680871295,0.0284819349656083
distractor,9-46d_L,1.77263905083436e-05,0.460740735916254,0.460740735916254
distractor,9-46d_R,0.000373964637715218,0.0888439522692988,0.0888439522692988
distractor,9a_L,0.000238424533572257,0.0696472844062566,0.0696472844062566
distractor,9a_R,0.00778800652936695,0.0131546046704738,0.0131546046704738
distractor,9m_L,2.79487861440941e-05,0.142717154086526,0.142717154086526
distractor,9m_R,0.029152735797064,0.0016606342470471,0.029152735797064
distractor,9p_L,0.000697227393576583,0.0188783391841945,0.0188783391841945
distractor,9p_R,0.000905310349144983,0.0349948039023076,0.0349948039023076
distractor,A1_L,0.000259110338932445,0.119423689447567,0.119423689447567
distractor,A1_R,4.55331475190946e-05,0.217666520098078,0.217666520098078
distractor,a10p_L,0.0780764995461354,0.000281418814719103,0.0780764995461354
distractor,a10p_R,0.0229938300582759,0.000905310349144983,0.0229938300582759
distractor,a24_L,0.00654478885404686,0.010313308159061,0.010313308159061
distractor,a24_R,4.13589876160359e-05,0.197798084276709,0.197798084276709
distractor,a24pr_L,0.217666520098078,0.000104820054517063,0.217666520098078
distractor,a24pr_R,0.0417445316253282,0.00177903986971195,0.0417445316253282
distractor,a32pr_L,0.0391014344864367,0.00112641964097016,0.0391014344864367
distractor,a32pr_R,0.235560818381089,7.98773666410568e-05,0.235560818381089
distractor,A4_L,0.000751764235129571,0.0374148627329376,0.0374148627329376
distractor,A4_R,0.000974242470745068,0.0435840939858583,0.0435840939858583
distractor,a47r_L,0.0408481713906301,0.000270054854583535,0.0408481713906301
distractor,a47r_R,0.0795522239229794,0.000270054854583535,0.0795522239229794
distractor,A5_L,0.00470697277992827,0.00515693776175752,0.00515693776175752
distractor,A5_R,0.00112641964097016,0.0108946754268988,0.0108946754268988
distractor,a9-46v_L,0.000974242470745068,0.0208519271162118,0.0208519271162118
distractor,a9-46v_R,0.00125418972229241,0.033452624495725,0.033452624495725
distractor,AAIC_L,0.0357870797058322,0.00101044647226267,0.0357870797058322
distractor,AAIC_R,0.0374148627329376,0.000331361097783756,0.0374148627329376
distractor,AIP_L,0.00190490674144783,0.0166328530388942,0.0166328530388942
distractor,AIP_R,0.00949105280355767,0.00112641964097016,0.00949105280355767
distractor,AVI_L,0.031242714183799,0.000939208136164993,0.031242714183799
distractor,AVI_R,0.000270054854583535,0.223544059611816,0.223544059611816
distractor,d23ab_L,0.00144468843241263,0.0494898175502474,0.0494898175502474
distractor,d23ab_R,0.016211768700277,0.00367061881428121,0.016211768700277
distractor,d32_L,0.0825656372311663,0.000840795822115936,0.0825656372311663
distractor,d32_R,0.00801386928272408,0.0100327070881718,0.0100327070881718
distractor,DVT_L,0.00456480775675416,0.00403301363050446,0.00456480775675416
distractor,DVT_R,0.20056866495605,3.57554620844525e-05,0.20056866495605
distractor,EC_L,0.0241310919163116,0.00312995000869165,0.0241310919163116
distractor,EC_R,0.00824535301051555,0.00778800652936695,0.00824535301051555
distractor,FEF_L,4.13589876160359e-05,0.129662835913576,0.129662835913576
distractor,FEF_R,0.0108946754268988,0.000576155924392197,0.0108946754268988
distractor,FFC_L,0.0059904462775382,0.0150018731966721,0.0150018731966721
distractor,FFC_R,0.00975866264318093,0.0100327070881718,0.0100327070881718
distractor,FOP1_L,0.00456480775675416,0.00693857871175041,0.00693857871175041
distractor,FOP1_R,0.00134642856776956,0.0342167093929593,0.0342167093929593
distractor,FOP2_L,0.00125418972229241,0.0583175839417134,0.0583175839417134
distractor,FOP2_R,0.00367061881428121,0.0128092683949443,0.0128092683949443
distractor,FOP3_L,0.00801386928272408,0.00344521991298485,0.00801386928272408
distractor,FOP3_R,0.00778800652936695,0.00654478885404686,0.00778800652936695
distractor,FOP4_L,0.00210857644920814,0.0128092683949443,0.0128092683949443
distractor,FOP4_R,0.00693857871175041,0.00416059627907117,0.00693857871175041
distractor,FOP5_L,0.0954641423893481,0.000100220424261721,0.0954641423893481
distractor,FOP5_R,0.00897465606624515,0.00134642856776956,0.00897465606624515
distractor,FST_L,0.136084848744792,0.000114605308048965,0.136084848744792
distractor,FST_R,0.00378810221354442,0.00778800652936695,0.00778800652936695
distractor,H_L,0.00581495993879244,0.00635526263057074,0.00635526263057074
distractor,H_R,0.0150018731966721,0.00485299181712584,0.0150018731966721
distractor,i6-8_L,0.0259235301005525,0.000119805714378529,0.0259235301005525
distractor,i6-8_R,0.0247168679094436,0.00104785405292773,0.0247168679094436
distractor,IFJa_L,0.000939208136164993,0.0253142923706715,0.0253142923706715
distractor,IFJa_R,0.280239896780639,4.13589876160359e-05,0.280239896780639
distractor,IFJp_L,0.0193565076051332,0.00233135935834028,0.0193565076051332
distractor,IFJp_R,0.0583175839417134,0.000305462622321784,0.0583175839417134
distractor,IFSa_L,0.0494898175502474,0.0001308608817574,0.0494898175502474
distractor,IFSa_R,0.00233135935834028,0.021901204544454,0.021901204544454
distractor,IFSp_L,2.40546080281234e-05,0.113556258906613,0.113556258906613
distractor,IFSp_R,0.00897465606624515,0.000331361097783756,0.00897465606624515
distractor,Ig_L,0.000201501852131969,0.0810485589689858,0.0810485589689858
distractor,Ig_R,0.0284819349656083,0.000622096317513865,0.0284819349656083
distractor,IP0_L,0.000751764235129571,0.066996083863673,0.066996083863673
distractor,IP0_R,0.107893590683139,1.5176947176343e-05,0.107893590683139
distractor,IP1_L,0.00378810221354442,0.0505323303472771,0.0505323303472771
distractor,IP1_R,0.115489217151636,3.40492488426492e-05,0.115489217151636
distractor,IP2_L,0.00429170219008235,0.0073527037260881,0.0073527037260881
distractor,IP2_R,0.000185070342453741,0.117445003664317,0.117445003664317
distractor,IPS1_L,0.0408481713906301,0.000598728055765108,0.0408481713906301
distractor,IPS1_R,0.0825656372311663,5.00926122679601e-05,0.0825656372311663
distractor,LBelt_L,0.0298363530425103,0.00160410890883789,0.0298363530425103
distractor,LBelt_R,0.00016270831672216,0.206177973193247,0.206177973193247
distractor,LIPd_L,0.0766212510782385,0.000210207493301695,0.0766212510782385
distractor,LIPd_R,0.000238424533572257,0.031242714183799,0.031242714183799
distractor,LIPv_L,0.00897465606624515,0.00500295097881143,0.00897465606624515
distractor,LIPv_R,0.00312995000869165,0.0271781082443265,0.0271781082443265
distractor,LO1_L,0.00635526263057074,0.00203863484552613,0.00635526263057074
distractor,LO1_R,0.00284039680871295,0.0115037692067723,0.0115037692067723
distractor,LO2_L,0.0723769817689526,0.0001308608817574,0.0723769817689526
distractor,LO2_R,1.68355628904493e-05,0.131780201644117,0.131780201644117
distractor,LO3_L,2.42379758930156e-07,0.562659559281171,0.562659559281171
distractor,LO3_R,0.00108649993017629,0.0131546046704738,0.0131546046704738
distractor,MBelt_L,0.0153964245852336,0.000697227393576583,0.0153964245852336
distractor,MBelt_R,0.000905310349144983,0.0374148627329376,0.0374148627329376
distractor,MI_L,0.00016270831672216,0.0825656372311663,0.0825656372311663
distractor,MI_R,0.00714304720409409,0.00693857871175041,0.00714304720409409
distractor,MIP_L,0.00824535301051555,0.00203863484552613,0.00824535301051555
distractor,MIP_R,0.0001308608817574,0.129662835913576,0.129662835913576
distractor,MST_L,0.00104785405292773,0.031242714183799,0.031242714183799
distractor,MST_R,0.00087251676949407,0.0284819349656083,0.0284819349656083
distractor,MT_L,0.00149618097075255,0.0454872536963169,0.0454872536963169
distractor,MT_R,0.0241310919163116,0.00284039680871295,0.0241310919163116
distractor,OFC_L,9.58066632357202e-05,0.106051165153806,0.106051165153806
distractor,OFC_R,0.00087251676949407,0.0391014344864367,0.0391014344864367
distractor,OP1_L,0.00108649993017629,0.0284819349656083,0.0284819349656083
distractor,OP1_R,0.00756765433181173,0.0135077955725702,0.0135077955725702
distractor,OP2-3_L,0.016211768700277,0.00190490674144783,0.016211768700277
distractor,OP2-3_R,0.0374148627329376,0.00154930630146488,0.0374148627329376
distractor,OP4_L,0.000149203628165395,0.151888609766685,0.151888609766685
distractor,OP4_R,0.00108649993017629,0.0342167093929593,0.0342167093929593
distractor,p10p_L,0.0100327070881718,0.00756765433181173,0.0100327070881718
distractor,p10p_R,0.00225488334459811,0.0146158766016953,0.0146158766016953
distractor,p24_L,0.023556800369466,0.00134642856776956,0.023556800369466
distractor,p24_R,0.0131546046704738,0.00344521991298485,0.0131546046704738
distractor,p24pr_L,0.0253142923706715,0.000389234659980531,0.0253142923706715
distractor,p24pr_R,0.0342167093929593,0.000456139813151069,0.0342167093929593
distractor,p32_L,0.000646285340401676,0.00778800652936695,0.00778800652936695
distractor,p32_R,0.00160410890883789,0.0284819349656083,0.0284819349656083
distractor,p32pr_L,0.232524250353688,5.50694494467763e-05,0.232524250353688
distractor,p32pr_R,0.00693857871175041,0.010313308159061,0.010313308159061
distractor,p47r_L,0.0100327070881718,0.00714304720409409,0.0100327070881718
distractor,p47r_R,5.25267648665562e-05,0.223544059611816,0.223544059611816
distractor,p9-46v_L,7.98773666410568e-05,0.293706211720094,0.293706211720094
distractor,p9-46v_R,0.0118190337288002,0.00470697277992827,0.0118190337288002
distractor,PBelt_L,0.0872426222230623,0.00049335771700143,0.0872426222230623
distractor,PBelt_R,0.0124716507051286,0.00378810221354442,0.0124716507051286
distractor,PCV_L,0.000169871674874145,0.159013946388193,0.159013946388193
distractor,PCV_R,0.0737716321777526,5.50694494467763e-05,0.0737716321777526
distractor,PeEc_L,0.00108649993017629,0.0408481713906301,0.0408481713906301
distractor,PeEc_R,0.000905310349144983,0.0937766339944926,0.0937766339944926
distractor,PEF_L,0.0253142923706715,0.00108649993017629,0.0253142923706715
distractor,PEF_R,0.06442218652602,0.000155822194125577,0.06442218652602
distractor,PF_L,0.0084825695874784,0.00087251676949407,0.0084825695874784
distractor,PF_R,0.00190490674144783,0.0305329559343832,0.0305329559343832
distractor,PFcm_L,0.0560044935704358,0.00177903986971195,0.0560044935704358
distractor,PFcm_R,0.0084825695874784,0.00485299181712584,0.0084825695874784
distractor,PFm_L,0.0198447244730531,0.00125418972229241,0.0198447244730531
distractor,PFm_R,0.0213712272626783,0.00177903986971195,0.0213712272626783
distractor,PFop_L,0.000155822194125577,0.0631638464270843,0.0631638464270843
distractor,PFop_R,0.0241310919163116,0.00177903986971195,0.0241310919163116
distractor,PFt_L,0.0150018731966721,0.00257476552571134,0.0150018731966721
distractor,PFt_R,0.00125418972229241,0.0374148627329376,0.0374148627329376
distractor,PGi_L,0.000512979310913764,0.00673919364593978,0.00673919364593978
distractor,PGi_R,0.297118151962007,1.29708445815169e-05,0.297118151962007
distractor,PGp_L,8.36135828237161e-05,0.229509176087476,0.229509176087476
distractor,PGp_R,0.0115037692067723,0.00922975698965623,0.0115037692067723
distractor,PGs_L,0.00975866264318093,0.00378810221354442,0.00975866264318093
distractor,PGs_R,0.115489217151636,0.000185070342453741,0.115489217151636
distractor,PH_L,0.176461261158389,0.000104820054517063,0.176461261158389
distractor,PH_R,0.195050332407568,5.7725043221879e-05,0.195050332407568
distractor,PHA1_L,0.0374148627329376,0.00121022689055295,0.0374148627329376
distractor,PHA1_R,0.0157996746916336,0.0044264120149311,0.0157996746916336
distractor,PHA2_L,0.00225488334459811,0.033452624495725,0.033452624495725
distractor,PHA2_R,0.000109612591954189,0.297118151962007,0.297118151962007
distractor,PHA3_L,0.238618736187124,0.000100220424261721,0.238618736187124
distractor,PHA3_R,0.161436062851756,6.64154241025728e-05,0.161436062851756
distractor,PHT_L,0.00312995000869165,0.0128092683949443,0.0128092683949443
distractor,PHT_R,0.0571520022522751,0.000671320393097474,0.0571520022522751
distractor,PI_L,0.00108649993017629,0.0631638464270843,0.0631638464270843
distractor,PI_R,0.00303066554419118,0.0115037692067723,0.0115037692067723
distractor,Pir_L,0.0571520022522751,0.00112641964097016,0.0571520022522751
distractor,Pir_R,0.00824535301051555,0.0059904462775382,0.00824535301051555
distractor,PIT_L,0.00714304720409409,0.00312995000869165,0.00714304720409409
distractor,PIT_R,0.0505323303472771,0.000259110338932445,0.0505323303472771
distractor,pOFC_L,0.0607036098815073,0.000905310349144983,0.0607036098815073
distractor,pOFC_R,0.00897465606624515,0.00975866264318093,0.00975866264318093
distractor,PoI1_L,0.00500295097881143,0.0146158766016953,0.0146158766016953
distractor,PoI1_R,0.0435840939858583,0.00104785405292773,0.0435840939858583
distractor,PoI2_L,0.000438501940241309,0.0571520022522751,0.0571520022522751
distractor,PoI2_R,0.00121022689055295,0.0374148627329376,0.0374148627329376
distractor,POS1_L,0.0073527037260881,0.000576155924392197,0.0073527037260881
distractor,POS1_R,0.00824535301051555,0.0073527037260881,0.00824535301051555
distractor,POS2_L,0.090466652771072,0.000248571391315622,0.090466652771072
distractor,POS2_R,0.00515693776175752,0.0208519271162118,0.0208519271162118
distractor,PreS_L,0.0271781082443265,0.00233135935834028,0.0271781082443265
distractor,PreS_R,0.0810485589689858,0.00087251676949407,0.0810485589689858
distractor,ProS_L,0.00654478885404686,0.0166328530388942,0.0166328530388942
distractor,ProS_R,0.133920859101984,0.000219255108813599,0.133920859101984
distractor,PSL_L,0.123450024682416,0.000331361097783756,0.123450024682416
distractor,PSL_R,0.00293416996467677,0.00897465606624515,0.00897465606624515
distractor,RI_L,0.0656995479299667,0.000373964637715218,0.0656995479299667
distractor,RI_R,0.0259235301005525,0.00303066554419118,0.0259235301005525
distractor,RSC_L,0.00922975698965623,0.00756765433181173,0.00922975698965623
distractor,RSC_R,0.00177903986971195,0.00654478885404686,0.00654478885404686
distractor,s32_L,0.0224420186141146,0.00344521991298485,0.0224420186141146
distractor,s32_R,0.0166328530388942,0.00485299181712584,0.0166328530388942
distractor,s6-8_L,0.000210207493301695,0.10423116066667,0.10423116066667
distractor,s6-8_R,0.00104785405292773,0.0124716507051286,0.0124716507051286
distractor,SCEF_L,0.0319657979401047,0.000840795822115936,0.0319657979401047
distractor,SCEF_R,0.0382507139831301,0.00160410890883789,0.0382507139831301
distractor,SFL_L,0.0153964245852336,0.000119805714378529,0.0153964245852336
distractor,SFL_R,0.0342167093929593,0.000780449274829565,0.0342167093929593
distractor,STGa_L,0.00617051471254904,0.00108649993017629,0.00617051471254904
distractor,STGa_R,0.000905310349144983,0.0153964245852336,0.0153964245852336
distractor,STSda_L,0.00104785405292773,0.0631638464270843,0.0631638464270843
distractor,STSda_R,0.00416059627907117,0.0271781082443265,0.0271781082443265
distractor,STSdp_L,6.08047953853941e-06,0.280239896780639,0.280239896780639
distractor,STSdp_R,0.00922975698965623,0.00416059627907117,0.00922975698965623
distractor,STSva_L,6.64154241025728e-05,0.357616644653076,0.357616644653076
distractor,STSva_R,1.86606861038996e-05,0.437340440718829,0.437340440718829
distractor,STSvp_L,3.94069849232182e-05,0.171359213666216,0.171359213666216
distractor,STSvp_R,0.000751764235129571,0.0989047429701788,0.0989047429701788
distractor,STV_L,0.00333715762276832,0.00121022689055295,0.00333715762276832
distractor,STV_R,0.0494898175502474,0.000671320393097474,0.0494898175502474
distractor,TA2_L,0.00714304720409409,0.00233135935834028,0.00714304720409409
distractor,TA2_R,0.00673919364593978,0.00617051471254904,0.00673919364593978
distractor,TE1a_L,0.000248571391315622,0.125497797809841,0.125497797809841
distractor,TE1a_R,0.00134642856776956,0.0327023777459115,0.0327023777459115
distractor,TE1m_L,0.00149618097075255,0.029152735797064,0.029152735797064
distractor,TE1m_R,0.00134642856776956,0.0170630753577772,0.0170630753577772
distractor,TE1p_L,0.000331361097783756,0.0723769817689526,0.0723769817689526
distractor,TE1p_R,0.0131546046704738,0.00470697277992827,0.0131546046704738
distractor,TE2a_L,0.000939208136164993,0.0494898175502474,0.0494898175502474
distractor,TE2a_R,0.000697227393576583,0.075186341615888,0.075186341615888
distractor,TE2p_L,0.000293216503637339,0.136084848744792,0.136084848744792
distractor,TE2p_R,0.021901204544454,0.00470697277992827,0.021901204544454
distractor,TF_L,3.2418472024176e-05,0.310940281235942,0.310940281235942
distractor,TF_R,0.000438501940241309,0.0305329559343832,0.0305329559343832
distractor,TGd_L,0.00654478885404686,0.0056439597392739,0.00654478885404686
distractor,TGd_R,0.00177903986971195,0.0417445316253282,0.0417445316253282
distractor,TGv_L,0.00485299181712584,0.0146158766016953,0.0146158766016953
distractor,TGv_R,0.0445276387188542,0.00144468843241263,0.0445276387188542
distractor,TPOJ1_L,0.00500295097881143,0.00149618097075255,0.00500295097881143
distractor,TPOJ1_R,0.016211768700277,0.00333715762276832,0.016211768700277
distractor,TPOJ2_L,0.000405068533039454,0.0146158766016953,0.0146158766016953
distractor,TPOJ2_R,0.00824535301051555,0.00225488334459811,0.00824535301051555
distractor,TPOJ3_L,0.0121416169194042,0.0084825695874784,0.0121416169194042
distractor,TPOJ3_R,0.0175025845120551,0.00333715762276832,0.0175025845120551
distractor,V1_L,0.960032803704083,1.07828945772326e-09,0.960032803704083
distractor,V1_R,0.570416103086453,3.18792858777784e-07,0.570416103086453
distractor,V2_L,0.985384123398305,1.80870429744573e-10,0.985384123398305
distractor,V2_R,0.480346965833791,5.80366831925972e-07,0.480346965833791
distractor,v23ab_L,0.00225488334459811,0.0208519271162118,0.0208519271162118
distractor,v23ab_R,0.0121416169194042,0.00500295097881143,0.0121416169194042
distractor,V3_L,0.543170794091257,9.10284944311003e-07,0.543170794091257
distractor,V3_R,0.671408590026992,7.99470711854157e-10,0.671408590026992
distractor,V3A_L,0.123450024682416,0.000228656675970385,0.123450024682416
distractor,V3A_R,0.0548748956173935,0.000259110338932445,0.0548748956173935
distractor,V3B_L,0.0921108416106105,8.45569548069136e-06,0.0921108416106105
distractor,V3B_R,0.0607036098815073,0.000305462622321784,0.0607036098815073
distractor,V3CD_L,0.0024101260898366,0.0408481713906301,0.0408481713906301
distractor,V3CD_R,0.06442218652602,0.000671320393097474,0.06442218652602
distractor,V4_L,0.159013946388193,7.28610568518917e-05,0.159013946388193
distractor,V4_R,0.406485234692486,2.42646426329429e-06,0.406485234692486
distractor,V4t_L,0.000840795822115936,0.0484642220819378,0.0484642220819378
distractor,V4t_R,0.00355634939403693,0.0027492808371985,0.00355634939403693
distractor,V6_L,0.021901204544454,0.000210207493301695,0.021901204544454
distractor,V6_R,0.107893590683139,0.000125221568620049,0.107893590683139
distractor,V6A_L,0.0241310919163116,0.00344521991298485,0.0241310919163116
distractor,V6A_R,0.000598728055765108,0.0515919280837682,0.0515919280837682
distractor,V7_L,0.276919801887591,1.04900697959209e-05,0.276919801887591
distractor,V7_R,0.0284819349656083,0.00087251676949407,0.0284819349656083
distractor,V8_L,0.0319657979401047,0.00129957700199412,0.0319657979401047
distractor,V8_R,0.0795522239229794,4.13589876160359e-05,0.0795522239229794
distractor,VIP_L,0.0247168679094436,0.00456480775675416,0.0247168679094436
distractor,VIP_R,0.0445276387188542,0.00116764955567206,0.0445276387188542
distractor,VMV1_L,0.000939208136164993,0.00824535301051555,0.00824535301051555
distractor,VMV1_R,0.111646054363535,0.000142843236446311,0.111646054363535
distractor,VMV2_L,0.0016606342470471,0.0278237818331224,0.0278237818331224
distractor,VMV2_R,0.0118190337288002,0.00171892875484581,0.0118190337288002
distractor,VMV3_L,0.00635526263057074,0.00693857871175041,0.00693857871175041
distractor,VMV3_R,0.107893590683139,0.000100220424261721,0.107893590683139
distractor,VVC_L,0.000193126561510937,0.0208519271162118,0.0208519271162118
distractor,VVC_R,0.00581495993879244,0.00547735114821713,0.00581495993879244
incongruency,1_L,0.0382507139831301,0.000671320393097474,0.0382507139831301
incongruency,1_R,0.00500295097881143,0.0115037692067723,0.0115037692067723
incongruency,10d_L,0.033452624495725,0.00087251676949407,0.033452624495725
incongruency,10d_R,0.186944811520577,7.98773666410568e-05,0.186944811520577
incongruency,10pp_L,0.00975866264318093,0.010313308159061,0.010313308159061
incongruency,10pp_R,0.00515693776175752,0.016211768700277,0.016211768700277
incongruency,10r_L,0.00177903986971195,0.0265447466414983,0.0265447466414983
incongruency,10r_R,0.00104785405292773,0.0408481713906301,0.0408481713906301
incongruency,10v_L,0.00673919364593978,0.0118190337288002,0.0118190337288002
incongruency,10v_R,0.00378810221354442,0.0118190337288002,0.0118190337288002
incongruency,11l_L,0.0170630753577772,0.00547735114821713,0.0170630753577772
incongruency,11l_R,0.0044264120149311,0.0198447244730531,0.0198447244730531
incongruency,13l_L,6.64154241025728e-05,0.280239896780639,0.280239896780639
incongruency,13l_R,0.00323209105441968,0.0253142923706715,0.0253142923706715
incongruency,2_L,0.100658045791683,0.000474418237322638,0.100658045791683
incongruency,2_R,0.0921108416106105,0.000193126561510937,0.0921108416106105
incongruency,23c_L,0.100658045791683,0.000305462622321784,0.100658045791683
incongruency,23c_R,0.168843264600536,0.000193126561510937,0.168843264600536
incongruency,23d_L,0.00333715762276832,0.00547735114821713,0.00547735114821713
incongruency,23d_R,0.0203431454178773,0.00312995000869165,0.0203431454178773
incongruency,24dd_L,0.0921108416106105,4.33998205622288e-05,0.0921108416106105
incongruency,24dd_R,0.449018822166046,3.44815417641087e-06,0.449018822166046
incongruency,24dv_L,0.0229938300582759,0.0024101260898366,0.0229938300582759
incongruency,24dv_R,0.00949105280355767,0.00547735114821713,0.00949105280355767
incongruency,25_L,0.0128092683949443,0.00284039680871295,0.0128092683949443
incongruency,25_R,6.04980797866972e-05,0.226515734535107,0.226515734535107
incongruency,31a_L,0.0656995479299667,0.000177322251849077,0.0656995479299667
incongruency,31a_R,0.0073527037260881,0.00190490674144783,0.0073527037260881
incongruency,31pd_L,0.223544059611816,2.79487861440941e-05,0.223544059611816
incongruency,31pd_R,0.276919801887591,1.44056545199334e-05,0.276919801887591
incongruency,31pv_L,0.0872426222230623,4.33998205622288e-05,0.0872426222230623
incongruency,31pv_R,0.176461261158389,0.000939208136164993,0.176461261158389
incongruency,33pr_L,0.000456139813151069,0.0157996746916336,0.0157996746916336
incongruency,33pr_R,0.036593708657497,0.000270054854583535,0.036593708657497
incongruency,3a_L,6.04980797866972e-05,0.144974795002788,0.144974795002788
incongruency,3a_R,0.0241310919163116,0.000622096317513865,0.0241310919163116
incongruency,3b_L,0.00485299181712584,0.00824535301051555,0.00824535301051555
incongruency,3b_R,0.0872426222230623,0.000104820054517063,0.0872426222230623
incongruency,4_L,0.000810116684801798,0.0166328530388942,0.0166328530388942
incongruency,4_R,0.0435840939858583,0.00203863484552613,0.0435840939858583
incongruency,43_L,0.0208519271162118,0.00139478515939651,0.0208519271162118
incongruency,43_R,0.00293416996467677,0.0224420186141146,0.0224420186141146
incongruency,44_L,0.303994830582933,2.26155417948349e-07,0.303994830582933
incongruency,44_R,0.0138689784908213,0.00801386928272408,0.0138689784908213
incongruency,45_L,0.0619243729231354,0.000228656675970385,0.0619243729231354
incongruency,45_R,0.0108946754268988,0.00456480775675416,0.0108946754268988
incongruency,46_L,0.00456480775675416,0.00210857644920814,0.00456480775675416
incongruency,46_R,0.0278237818331224,0.000389234659980531,0.0278237818331224
incongruency,47l_L,0.00197076248752914,0.0153964245852336,0.0153964245852336
incongruency,47l_R,0.0454872536963169,6.04980797866972e-05,0.0454872536963169
incongruency,47m_L,0.00134642856776956,0.0111956928174717,0.0111956928174717
incongruency,47m_R,0.00778800652936695,0.0118190337288002,0.0118190337288002
incongruency,47s_L,0.0526687776327997,0.000622096317513865,0.0526687776327997
incongruency,47s_R,0.0229938300582759,0.00547735114821713,0.0229938300582759
incongruency,52_L,0.0537630450714311,0.000751764235129571,0.0537630450714311
incongruency,52_R,0.0888439522692988,0.000405068533039454,0.0888439522692988
incongruency,55b_L,0.121425341884653,0.000318172298722885,0.121425341884653
incongruency,55b_R,0.257405893517509,3.94069849232182e-05,0.257405893517509
incongruency,5L_L,0.00225488334459811,0.0135077955725702,0.0135077955725702
incongruency,5L_R,0.0153964245852336,0.00429170219008235,0.0153964245852336
incongruency,5m_L,0.00129957700199412,0.0241310919163116,0.0241310919163116
incongruency,5m_R,0.00654478885404686,0.0247168679094436,0.0247168679094436
incongruency,5mv_L,0.0124716507051286,0.00485299181712584,0.0124716507051286
incongruency,5mv_R,0.0253142923706715,0.00087251676949407,0.0253142923706715
incongruency,6a_L,0.138272206964885,3.2418472024176e-05,0.138272206964885
incongruency,6a_R,0.310940281235942,4.59182670020653e-06,0.310940281235942
incongruency,6d_L,0.117445003664317,0.000270054854583535,0.117445003664317
incongruency,6d_R,8.75097251498147e-05,0.179047285209091,0.179047285209091
incongruency,6ma_L,0.828640786333784,4.88676672460998e-08,0.828640786333784
incongruency,6ma_R,0.773484265464893,1.11121018164795e-07,0.773484265464893
incongruency,6mp_L,0.0548748956173935,0.00108649993017629,0.0548748956173935
incongruency,6mp_R,0.00949105280355767,0.00125418972229241,0.00949105280355767
incongruency,6r_L,0.0121416169194042,0.00257476552571134,0.0121416169194042
incongruency,6r_R,0.179047285209091,0.000136731925053368,0.179047285209091
incongruency,6v_L,0.0111956928174717,0.00531504105498471,0.0111956928174717
incongruency,6v_R,0.0188783391841945,0.00190490674144783,0.0188783391841945
incongruency,7AL_L,0.0108946754268988,0.00403301363050446,0.0108946754268988
incongruency,7AL_R,0.232524250353688,5.25267648665562e-05,0.232524250353688
incongruency,7Am_L,0.0153964245852336,0.00617051471254904,0.0153964245852336
incongruency,7Am_R,0.0656995479299667,0.00104785405292773,0.0656995479299667
incongruency,7m_L,0.115489217151636,0.000259110338932445,0.115489217151636
incongruency,7m_R,0.0284819349656083,0.000142843236446311,0.0284819349656083
incongruency,7PC_L,0.0505323303472771,0.00149618097075255,0.0505323303472771
incongruency,7PC_R,0.029152735797064,0.0016606342470471,0.029152735797064
incongruency,7PL_L,0.0188783391841945,0.00087251676949407,0.0188783391841945
incongruency,7PL_R,0.0131546046704738,0.000270054854583535,0.0131546046704738
incongruency,7Pm_L,0.0656995479299667,0.00072403292231904,0.0656995479299667
incongruency,7Pm_R,0.0607036098815073,0.0001308608817574,0.0607036098815073
incongruency,8Ad_L,0.0494898175502474,2.06674918779015e-05,0.0494898175502474
